Name,Spec
CJ 한뿌리 흑삼 지천보 진녹 60ml 30포,"홍삼/형태: 음료(액상)/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/특징: 파우치형/
진세노사이드 1일함량:10mg/건강기능식품/GMP/기능성: 면역력 증진, 항산화"
농협홍삼 한삼인 홍삼정 프라임S 240g,"홍삼/형태: 음료(액상), 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 3회, 1g/섭취기간: 80일분/
진세노사이드 1일함량:21mg/건강기능식품/기능성: 면역력 증진, 항산화"
농협홍삼 한삼인 천지옥고 홍삼진 50g,"홍삼/형태: 음료(액상), 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 8g/섭취기간: 6일분/
진세노사이드 1일함량:4mg/원재료: 6년근/건강기능식품/GMP/이력추적/기능성: 면역력 증진, 항산화"
농협홍삼 한삼인 홍삼정 프라임S 120g,"홍삼/형태: 음료(액상), 농축액/섭취횟수, 양: 1일 3회, 1g/섭취기간: 40일분/
진세노사이드 1일함량:21mg/건강기능식품/기능성: 면역력 증진, 항산화"
삼흥 강개상인 수삼세트-수(秀) 400g,수삼/특징: 선물세트/국내산
대한민국농수산 특품 금산 인삼 수삼 더덕 선물세트,
정관장 장수:율 근 30병,"홍삼/형태: 캡슐,정, 음료(액상), 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1병/섭취기간: 1개월분/
진세노사이드 1일함량:10mg/건강기능식품/기능성: 관절, 연골 건강, 면역력 증진, 항산화, 혈중 콜레스테롤 개선"
정관장 홍삼정 에브리타임 소프트 10ml 20포,"홍삼/형태: 음료(액상)/섭취횟수, 양: 1일 1회, 1포/섭취기간: 20일분/특징: 스틱형/
진세노사이드 1일함량:7mg/원재료: 6년근/건강기능식품/기능성: 면역력 증진, 항산화"
정관장 홍삼정 에브리타임 소프트 10ml 50포,"홍삼/형태: 음료(액상)/섭취횟수, 양: 1일 1회, 1포/섭취기간: 50일분/특징: 스틱형/
진세노사이드 1일함량:7mg/원재료: 6년근/건강기능식품/기능성: 면역력 증진, 항산화"
충북인삼농협 키즈튼튼 홍삼롱스틱 30포,"홍삼/형태: 음료(액상)/섭취대상: 유아,청소년/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/특징: 스틱형/건강기능식품/GMP"
정관장 홍삼오일 RXGIN CLEAN 502mg 60캡슐,"형태: 캡슐,정/섭취대상: 성인남성/섭취횟수, 양: 1일 1회, 2캡슐/섭취기간: 1개월분/건강기능식품/이력추적/기능성: 면역력 증진, 전립선 건강"
에치와이(HY) 발휘 발효홍삼K 키성장엔 HTO42 60포,"홍삼/형태: 젤리/섭취대상: 유아,청소년/섭취횟수, 양: 1일 2회, 1포/섭취기간: 1개월분/특징: 스틱형/GMP/이력추적/기능성: 면역력 증진"
푸름웰니스 프리미엄 6년근 홍삼스틱 블랙 100포,"홍삼/형태: 음료(액상)/섭취대상: 성인남녀, 시니어/섭취횟수, 양: 1일 1회, 1포/섭취기간: 100일분/특징: 스틱형/이력추적"
한국인삼공사 정관장 화애락 뷰티부스터 14개입,"홍삼/형태: 캡슐,정, 음료(액상)/섭취대상: 성인남녀, 시니어/섭취횟수, 양: 1일 1회, 1병/섭취기간: 2주분/건강기능식품/기능성: 피부 건강/비오틴"
종근당 활력 관절 보환 30환,"건강보조식품/형태: 환/섭취대상: 성인남녀, 시니어/섭취횟수, 양: 1일 1회, 1환/섭취기간: 1개월분/건강기능식품/이력추적/기능성: 관절 건강"
금산이가홍삼 6년근 고려흑삼분말 300g,"형태: 분말/섭취대상: 성인남녀/섭취횟수, 양: 1일 2회 2g/섭취기간: 75일분/기능성: 영양보충"
고려인삼 피부직삼 건삼 6년근1등8편 농협 말린 우리땅 우리농부,
울릉산림농산 마가보감 신비의 나무 마가목 울릉도 60포,
종근당 발효홍삼 컴파운드K 플러스 30포,
대명이네 세척진공원삼소 5뿌리 250g,인삼
종근당건강 목이 칼칼할땐 모겐잘 35포,"형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1~3회, 1포/섭취기간: 35일분/특징: 스틱형/HACCP"
금산수삼시장 세척안함 콩난발인삼 1채750g 30뿌리내외,
금산수삼시장 인삼선물세트 원수삼특대 2채 선물세트,
정관장 홍삼진활력 35ml 30포,"홍삼/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/건강기능식품"
금산수삼시장 인삼선물세트 원수삼대 2채 선물세트,
농협홍삼 한삼인 홍삼진 굿데이 앰플 20g,홍삼
씨너지아이앤티 메디트리 사랑담은 침향환 골드 3.75g 30환,형태: 환/섭취대상: 성인남녀
한명장인삼 선물세트 실속A,홍삼/특징: 선물세트
한명장인삼 선물세트 실속B,홍삼/특징: 선물세트
한명장인삼 선물세트 정성A,홍삼/특징: 선물세트
한명장인삼 선물세트 정성B,홍삼/특징: 선물세트
대한민국농수산 산에서 자란 토종 산양삼 선물세트,
풍기인삼 5년근 수삼 1채 7-8뿌리 750g,수삼/국내산
진명 녹용홍삼 진 70ml 30포,홍삼
니몸내몸 6년근 장홍삼 에브리데이 홍삼 스틱 110포,"홍삼/형태: 음료(액상)/섭취횟수, 양: 1일 1회, 1포/섭취기간: 110일분/특징: 스틱형/HACCP/기능성: 면역력 증진"
니몸내몸 6년근 장홍삼 에브리데이 홍삼 스틱 30포,"홍삼/형태: 음료(액상)/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/특징: 스틱형/HACCP/기능성: 면역력 증진"
고려홍삼코리아 고려영지정 골드 120g,섭취대상: 성인남녀
맘스킹 강원인삼농협 6년근 수삼 선물세트 4호 1kg 9-10편,
고려인삼주식회사 려원담 활기담 6년근 홍삼앰플 30개입,"홍삼/형태: 음료(액상)/섭취횟수, 양: 1일 1회, 1병/섭취기간: 1개월분/HACCP"
정관장 홍삼정 에브리타임 소프트 10ml 30포,"홍삼/형태: 음료(액상)/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/특징: 스틱형/
진세노사이드 1일함량:7mg/원재료: 6년근/건강기능식품/기능성: 면역력 증진, 항산화"
고려인삼 입춘허브 홍삼세미 1등급 300g,홍삼
정관장 홍삼정 에브리타임 10ml 1포,"홍삼/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1일분/특징: 스틱형/
진세노사이드 1일함량:11.6mg/원재료: 6년근/건강기능식품/기능성: 기억력 개선, 면역력 증진, 항산화, 혈행개선"
초록초록팜 담양 GAP 인증 새싹삼 70 뿌리 15cm내외 소 일반형,
정관장 홍삼활력 플러스 40ml 30포,"홍삼/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/특징: 파우치형/
진세노사이드 1일함량:3.6mg/원재료: 6년근/건강기능식품/기능성: 기억력 개선, 면역력 증진, 항산화, 혈행개선"
고려인삼 세척 수삼 야무진난발 소 파삼 난발삼 홍삼,
천지양 튼튼쑥쑥 키즈홍삼 스틱 10ml 100포,홍삼
정관장 홍삼본원스틱 10g 30포,홍삼/특징: 스틱형
천양삼 6년근 고려홍삼정 어니스트 365 100포,"홍삼/섭취횟수, 양: 1일 1회, 1포/섭취기간: 100일분/특징: 스틱형/원재료: 6년근/건강기능식품/GMP/HACCP/기능성: 뇌건강, 면역력, 항산화, 혈행개선"
산양삼 5~6년근 6뿌리,산삼
천양삼 6년근 고려홍삼정 어니스트 365 60포,"홍삼/섭취횟수, 양: 1일 1회, 1포/섭취기간: 2개월분/특징: 스틱형/
진세노사이드 1일함량:7mg/원재료: 6년근/건강기능식품/GMP/HACCP/기능성: 뇌건강, 면역력, 항산화, 혈행개선"
평창산양삼 상산재 7년근 17.5g 5+1,장뇌삼
행복한홍삼 고려 홍삼정과 진한 한지함 600g,홍삼/형태: 정과
금산홍삼 홍삼마을홍삼제품 홍삼정과 2kg,홍삼/형태: 정과
비티진 더루트 알지쓰리 프리미엄 300mg 60캡슐,"홍삼/형태: 홍삼캡슐/섭취대상: 성인남녀, 성인여성/섭취횟수, 양: 1일 2회, 2캡슐/섭취기간: 15일분/
진세노사이드 1일함량:30mg/원재료: 6년근/건강기능식품/GMP/이력추적/기능성: 갱년기 개선, 면역력, 항산화"
경주생약식품사업부 김오곤원장 명품침향원 3.75g 30환,"형태: 환/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1환/섭취기간: 1개월분/기능성: 면역력 증진"
서울약사신협 하루 한 포 홍삼정스틱100 10g 100포,"홍삼/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/섭취기간: 100일분/특징: 스틱형/원재료: 6년근/HACCP/기능성: 면역력 증진"
정관장 레네세 홍삼양갱 45g,"홍삼/형태: 초콜릿,캔디류/섭취대상: 성인남녀/원재료: 6년근/기능성: 면역력"
"대동고려삼 6년근 인삼 의힘 진액 농축액 건강선물 명절선물 진세노사이드 33mg[240g,3박스]",특징: 선물세트
대동고려삼 6년근 인삼 의힘 240g 1박스 진액 농축액 6년근인삼 진세노사이드 33mg 함유,
롯데푸드 자연합 4년근 햇인삼 200g,인삼
한국인삼유통공사 고려 인삼 7호 명절 선물세트 수삼 금산인삼,
정관장 홍삼정 에브리타임 샷 20ml 20병,"홍삼/형태: 액상형/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1병/섭취기간: 20일분/원재료: 6년근/홍미삼30%/건강기능식품/기능성: 면역력, 항산화"
정관장 아이패스 J 40ml 30포,"홍삼/형태: 액상형/섭취대상: 영유아~어린이/섭취횟수, 양: 1일 1회,1포/섭취기간: 1개월분/특징: 파우치형/7.4mg/
진세노사이드 1일함량:7.4mg/원재료: 6년근/홍삼농축액5%,고형분60%/건강기능식품/기능성: 면역력"
서울약사신협 6년근 투데이 홍삼정 플러스 스틱 10g 30포,"홍삼/형태: 액상형/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/특징: 스틱형/12mg/
진세노사이드 1일함량:12mg/원재료: 6년근/홍삼농축액10%,고형분60%이상/홍미삼30%/건강기능식품/GMP/이력추적/기능성: 뇌건강, 면역력, 항산화, 혈행개선"
뉴트리원 르시크릿 에스트로벤 30포,"건강보조식품/형태: 캡슐,정/섭취대상: 시니어/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/3.5mg/
진세노사이드 1일함량:3mg/회화나무열매추출물,홍삼농축액분말,비타민C/홍미삼30%/건강기능식품/기능성: 눈 건강, 면역력, 항산화, 혈행개선"
풍기천예인 풍기인삼 13-15뿌리 750g,인삼
비트로시스 천년정성 알지삼 프리미엄 산삼배양근 엑기스 특정사포닌 대량함유 20ml 30개 선물세트,특징: 선물세트
대동고려삼 6년근 양삼 40지 300g,"섭취대상: 성인남녀/
[원재료/함량] 원재료: 6년근/기능성: 면역력"
대동고려삼 6년근 양삼 50지 300g,"섭취대상: 성인남녀/
[원재료/함량] 원재료: 6년근/기능성: 면역력"
고려인삼 6년근 인삼 1등 10편 건삼 말린 피부직삼 백삼 농산물품질관리원 지정검사품,
대현이네집 대현이네홍삼액 100ml,홍삼/형태: 추출액
한국인삼공사 정관장 찐생 홍삼구미 4g 75구미,"형태: 젤리/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1구미/섭취기간: 25일분/
[진세노사이드 일일섭취량] 3mg/진세노사이드(1g당): 0.25mg/
[원재료/함량] 홍삼농축액1.43%, 고형분60%/HACCP/기능성: 영양보충"
한국인삼공사 정관장 홍삼오일 알엑스진 클린 502mg 60캡슐,"홍삼/형태: 캡슐,정/섭취대상: 성인남성/섭취횟수, 양: 1일 1회, 2캡슐/섭취기간: 1개월분/건강기능식품/이력추적/기능성: 전립선 건강"
금산홍삼조합 장뇌산삼 녹용고 1000g 장뇌산삼 진액,
일화 6년근 고려 홍삼차 3g 100포,홍삼/형태: 추출액
풍기인삼 6년근 수삼 선물세트 5호 1채 / 750g 15-18편,
금산인삼아줌마 A형콩난발삼 750g 금산산지 직송합니다 금산인삼 아줌마 직접 농사지은 인삼을 보내드립니다,
한국인삼유통공사 1123 고려인삼 3호,
한국인삼유통공사 1129 고려인삼 9호,
고려인삼 농협 6년근 인삼 1등 25편 건삼 말린 피부직삼 백삼 국가지정검사기관 검사품- 구 농협,
금산인삼 참인삼 수삼 선물세트 원수삼 특대 1채 750g,특징: 선물세트
풍기인삼 5년근 수삼 1채 750g / 쇼핑백 증정,
고려인삼 국내산 백삼절편 건인삼 300g 편인삼 30년 한방식품 유통오늘,형태: 절편
대웅생명과학 녹용 홍삼 진액스틱 10g 100포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형, 녹용함유/
[원재료/함량] 원재료: 6년근/홍삼농축액 0.15%(고형분 60% 이상, 홍삼성분 70mg/g 이상)/녹용추출액 15.5%(고형분 0.5%)/배합비율: 홍삼근 70%, 홍미삼 30%"
금산인삼도매센터 홍삼엄마네 못난이 인삼 1kg,"인삼/형태: 생삼,뿌리/섭취대상: 성인남녀"
고려인삼 건삼 피부직삼 6년1등8편 농협검사품,
개성고려삼인 6년근 고려홍삼정 시그니처 스틱 10g 100포,"홍삼/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[진세노사이드 일일섭취량] 7.5mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 8%(고형분 60% 이상)/배합비율: 홍삼근 70%, 홍미삼 30%/
[인증] 건강기능식품/GMP/기능성: 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
CJ웰케어 한뿌리 흑삼 아르기닌 100ml 10병,"흑삼/형태: 추출액/섭취대상: 성인남녀/
[원재료/함량] 흑삼농축액 1.5%(고형분 60% 이상, 홍삼성분 70mg/g)"
광동 귀한삼 산삼배양근 진 에너지큐브 20ml 20개입,
CJ웰케어 한뿌리 흑삼진액 40ml 24포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/섭취기간: 24일분/특징: 파우치형/HACCP/기능성: 영양보충"
정관장 홍삼원기 50ml 30포,"홍삼/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회,1포/섭취기간: 1개월분/특징: 파우치형/원재료: 6년근/기능성: 면역력 증진"
한국바이오셀 지리산 흑염소 진액 70ml 30포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/
[원재료/함량] 원재료: 6년근/홍삼추출액 2%(고형분 1% 이상, 홍삼사포닌 70mg/g)/흑염소혼합추출액 90%/배합비율: 홍삼근 70%, 홍미삼 30%"
한국인삼공사 정관장 홍삼보감 50ml 30포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/
[원재료/함량] 원재료: 6년근/홍삼농축액 1.5%(고형분 60%, 홍삼성분 70mg/g 이상)"
한국인삼공사 정관장 홍삼원 골드 100ml 32포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/
[원재료/함량] 원재료: 6년근/홍삼농축액 0.6%(고형분 60%, 홍삼성분 70mg/g)"
일화 진웰스 발효홍삼 컴파운드케이 30포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[원재료/함량] 발효홍삼농축액CK 4.1%(고형분 60%, 홍삼성분함량 40mg/g)"
한국인삼공사 정관장 장수:율 지 30병,"홍삼/포스파티딜세린/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/
[진세노사이드 일일섭취량] 10mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 5.40054%(고형분 60%)/배합비율: 홍삼근 75%, 홍미삼 25%/
[인증] 건강기능식품/기능성: 기억력 개선, 면역력 증진, 인지능력 향상, 피로 개선, 피부 건강, 피부 보습, 항산화, 혈행개선/
[기능성분] 포스파티딜세린: 300mg"
풍기영농조합 천제명 프리미엄 활기력 20ml 10병,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1병/특징: 선물세트/
[원재료/함량] 원재료: 6년근/홍삼농축액 5%(고형분 65%, 홍삼성분 70mg/g)/배합비율: 홍삼근 70%, 홍미삼 30%"
휴럼 활력찬 홍삼정 스틱 10g 60포,"홍삼/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[진세노사이드 일일섭취량] 12mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 18.2%(고형분 60% 이상)/배합비율: 홍삼근 70%, 홍미삼 30%/
[인증] 건강기능식품/기능성: 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
휴럼 활력찬 홍삼정 스틱 10g 30포,"홍삼/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[진세노사이드 일일섭취량] 12mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 18.2%(고형분 60% 이상)/배합비율: 홍삼근 70%, 홍미삼 30%/
[인증] 건강기능식품/기능성: 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
후금이네 파삼 300g,"수삼/형태: 생삼,뿌리/섭취대상: 성인남녀"
후금이네 파삼 600g,"수삼/형태: 생삼,뿌리/섭취대상: 성인남녀"
동원F&B 천지인 타요 홍삼 배도라지스틱 10g 50포,"홍삼/형태: 추출액/섭취대상: 영유아~어린이/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[원재료/함량] 원재료: 6년근/홍삼농축액 0.15%(고형분 60%, 홍삼성분 70mg/g)/배농축액 30%, 도라지농축액 1%/배합비율: 홍삼근 70%, 홍미삼 30%"
순수식품 6년근 국산 홍삼추출액 80ml 30포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/
[원재료/함량] 원재료: 6년근/홍삼추출액 100%(고형분 2.5% 이상, 홍삼성분 2.2mg/g 이상)"
자연허브 6년근 고려홍삼정 에브리데이 진 15g 100포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[원재료/함량] 원재료: 6년근/홍삼추출액 70%(고형분 0.5%)/배합비율: 홍삼근 70%, 홍미삼 30%"
비타민엔젤스 발효홍삼 보은 10g 30포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[원재료/함량] 원재료: 6년근/발효홍삼농축액 0.2%(고형분 60% 이상, 홍삼성분 50mg/g)"
바름가 프리미엄 산삼배양근 앰플 20ml 30병,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1병/
[원재료/함량] 원재료: 6년근/홍삼농축액 0.15%(고형분 60% 이상, 홍삼성분 70mg/g 이상)/산삼배양근추출액 88.59%(고형분 0.1% 이상)/배합비율: 홍삼근 70%, 홍미삼 30%"
한국인삼공사 정관장 천녹 비스트롱 골프에디션 4환,"홍삼/형태: 환/섭취대상: 성인남성/섭취횟수, 양: 1일 1회, 1환/기능성: 전립선 건강"
종근당건강 홍삼 더 제너레이션 30포,"홍삼/형태: 분말/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[진세노사이드 일일섭취량] 7mg/
[원재료/함량] 원재료: 6년근/배합비율: 홍삼근 70%, 홍미삼 30%/
[인증] 건강기능식품/GMP/기능성: 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선/
[기능성분] 비타민B1: 3.6mg/비타민B2: 4.2mg/비타민B6: 4.5mg/비타민B12: 7.2㎍"
바름가 진세노사이드60 홍삼정스틱 유일홍 10g 30포,"홍삼/형태: 농축액/섭취대상: 성인여성/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[진세노사이드 일일섭취량] 60mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 30%(고형분 60%)/배합비율: 홍삼근 70%, 홍미삼 30%/
[인증] 건강기능식품/GMP/기능성: 갱년기 개선, 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
대한고려홍삼 참바른홍삼 프라임 10g 60포,"홍삼/형태: 농축액/섭취대상: 성인여성/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[진세노사이드 일일섭취량] 25mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 14.1%(고형분 함량 60%)/배합비율: 홍삼근 70%, 홍미삼 30%/
[인증] 건강기능식품/GMP/기능성: 갱년기 개선, 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
한국인삼공사 정관장 홍삼톤 50ml 30포(겉케이스 미포함),"홍삼/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/
[진세노사이드 일일섭취량] 8.3mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 3%(고형분 60%)/배합비율: 홍삼근 75%, 홍미삼 25%/
[인증] 건강기능식품/기능성: 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
케이엔에프코리아 홍정원 활력홍삼진액 50ml 30포,"홍삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/
[원재료/함량] 원재료: 6년근/홍삼농축액 0.3%(고형분 60%, 홍삼성분 70mg/g 이상)"
한국인삼공사 정관장 화애락 액티브미 70ml 30포 (겉케이스 미포함),"홍삼/구절초추출물/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/
[진세노사이드 일일섭취량] 13mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 5.72%(고형분 60%)/배합비율: 홍삼근 75%, 홍미삼 25%/
[인증] 건강기능식품/기능성: 관절, 연골 건강, 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선/
[기능성분] 리나린: 2mg/마그네슘: 98mg"
한국인삼공사 정관장 화애락 액티브미 70ml 30포,"홍삼/구절초추출물/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/
[진세노사이드 일일섭취량] 13mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 5.72%(고형분 60%)/배합비율: 홍삼근 75%, 홍미삼 25%/
[인증] 건강기능식품/기능성: 관절, 연골 건강, 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선/
[기능성분] 리나린: 2mg/마그네슘: 98mg"
홍제원 홍삼농축액 240g,"홍삼/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 3회, 1회 5g/
[원재료/함량] 원재료: 6년근/홍삼농축액 100%(고형분 60% 이상)/배합비율: 홍삼근 70%, 홍미삼 30%"
CJ웰케어 한뿌리 흑삼 아르기닌 100ml 14병,"흑삼/형태: 추출액/섭취대상: 성인남녀/
[원재료/함량] 흑삼농축액 0.1%(고형분 60% 이상, 홍삼성분 70mg/g)"
래오이경제 산삼배양근 프리미엄 50ml 30포,"산삼/형태: 추출액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 녹용함유/
[원재료/함량] 산삼배양근 5%"
유림고려홍삼 명인당 홍삼정 에브리모닝 10ml 30포,"홍삼/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/특징: 스틱형/
[진세노사이드 일일섭취량] 8mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 30%(고형분 60%)/
[인증] 건강기능식품/GMP/기능성: 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
한국인삼공사 정관장 홍삼지환세트,"홍삼/형태: 추출액, 환/섭취대상: 성인남녀, 시니어/특징: 선물세트/홍삼지감 50ml x 20포/홍력환 3.75g x 10환"
