Name,Spec
네이처밸리 네이쳐밸리 Nature Valley Protein Bar Granola Bar 그라놀라바,에너지바
네이처밸리 오츠앤허니 크런치 그래놀라바 49팩 49개,에너지바
네이처밸리 코스트코 트레일믹스바 35g x 48 에너지바 곡물바 트,에너지바
네이처밸리 트레일 믹스바 1.6kg / 35g 48개입 코스트코,에너지바
네이처밸리 피넛버터 쵸코렛 와플바 20개입 2개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
네이처인 브라운 너츠볼 120g,"에너지바/저염/120g/구운현미20%/
[영양정보] 표시기준분량: 30g/열량: 145kcal/탄수화물: 18g/당류: 3g/단백질: 4g/지방: 7g/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg"
네이쳐밸리 프로틴바 30개입 1.2kg,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 40g당 열량: 196kcal/나트륨 : 160mg/탄수화물: 15g/당류: 7g/지방: 12g/트랜스지방: 0g/포화지방: 3.5g/콜레스테롤: 5mg미만/단백질 : 10g"
네이쳐스웨이 네이쳐스웨이 네추럴 프로틴 초코 375g,프로틴바
네이쳐스웨이 네이쳐스웨이 네추럴 프로틴 초코 375g x3개,프로틴바
네이쳐스웨이 네이쳐스웨이 네추럴 프로틴 초코 375g x6개,프로틴바
농심 레드베리 에너지바 xx6곽 반박스 25g,초코바
농심 켈로그 레드베리 에너지바 x4 25g[4입],에너지바
농심 크런치넛 에너지바 30gx4개x6박스 반박스,에너지바
뉴트리그램 솔직단백 더블초코 단백질바프로틴바 40g,프로틴바
뉴트리그램 솔직단백 쿠키앤크림 단백질바프로틴바 40g,프로틴바
닥터머콜라 닥터머콜라 닥터 머콜라 퓨어 파워 프로틴 바 피넛버터 초콜릿 Protein Bar 52g 12개입,프로틴바
담양한과 하루 영양바 25g,"에너지바/무염/25g/인증정보: 식품명인/아몬드16.3%,호두15.6%/
[영양정보] 표시기준분량: 25g/열량: 135kcal/탄수화물: 11g/당류: 5g/단백질: 4g/지방: 8.9g/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
대상웰라이프 뉴케어 당플랜 안심바 10g 48개입,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
대상웰라이프 뉴케어 당플랜 안심바 10g 96개입,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
대상웰라이프 뉴케어 당플랜 안심바 18개입 180g,에너지바/사무실간식(소포장)
대상웰라이프 뉴케어 당플랜 안심바 480g,"에너지바/48개입/무지방/무염/알레르기성분: 대두, 땅콩/표시기준분량: 480g/열량: 10g당 50kcal/탄수화물: 5g/당류: 0.5g미만/단백질: 1.5g/지방: 3g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 6mg"
대상웰라이프 뉴케어 당플랜 안심바 48개입 480g,에너지바/사무실간식(소포장)
대상웰라이프 마이밀 뉴프로틴 바 252g (21gx12개),"프로틴바/12개입/저지방/저당/21g/알레르기성분: 대두, 땅콩, 우유/표시기준분량: 252g/열량: 21g당 107kcal/탄수화물: 14g/당류: 7g/단백질: 2.5g/지방: 5g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 2mg 미만/나트륨: 40ml"
대상웰라이프 마이밀 뉴프로틴바 12개입 252g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 21g당 열량: 107kcal/나트륨 : 40mg/탄수화물: 14g/당류: 7g/지방: 5g/트랜스지방: 0g/포화지방: 1.8g/콜레스테롤: 2mg미만/단백질 : 2.5g"
대상웰라이프 마이밀 뉴프로틴바 21g 12개 x3박스,프로틴바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
대상웰라이프 마이밀 뉴프로틴바 21g x 12개 x6박스,프로틴바
대상웰라이프 마이밀 뉴프로틴바 21gx12개입 2박스,에너지바
대상웰라이프 마이밀 한입쏙쏙 프로틴바 15개입 150g,프로틴바/사무실간식(소포장)
던킨도너츠 커피 에너지바 프로틴바45gX12개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
델타코리아 닥터유 닥터유 단백질바 주머니쏙 34g,에너지바/34g/표시기준분량: 34g(1봉지)/열량: 173kcal/탄수화물: 15g/당류: 7g/단백질: 8g/지방: 9g/포화지방: 2.6g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg
델타코리아 닥터유 닥터유 단백질바 한입쏙 380g,프로틴바/38개입/380g/표시기준분량: 100g/열량: 506kcal/탄수화물: 43g/당류: 20g/단백질: 25g/지방: 26g/포화지방: 8g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 210mg
델타코리아 닥터유 단백질바 150g,"에너지바/3개입/150g/알레르기성분: 대두, 땅콩, 우유, 닭고기/표시기준분량: 50g/열량: 259kcal/탄수화물: 19g/당류: 13g/단백질: 12g/지방: 15g/포화지방: 3.3g/트랜스지방: 0.5g 미만/콜레스테롤: 5mg/나트륨: 160mg"
델타코리아 닥터유 단백질바 50g,에너지바/프로틴강화/50g/인증정보: HACCP/표시기준분량: 50g/열량: 259kcal/탄수화물: 19g/당류: 13g/단백질: 12g/지방: 15g/포화지방: 3.3g/트랜스지방: 0.5g미만/콜레스테롤: 5mg미마/나트륨: 160mg
델타코리아 닥터유 단백질바 미니 202.5g,에너지바/14개입/202.5g/표시기준분량: 100g/열량: 506kcal/탄수화물: 43g/당류: 20g/단백질: 25g/지방: 26g/포화지방: 8g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 210mg
델타코리아 닥터유 단백질바 한입쏙 입 10g,프로틴바
델타코리아 닥터유 단백질바/프로틴 50gx12,프로틴바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
델타코리아 닥터유 에너지바 330g+단백질바 337.5gx각2개 총4개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
델타코리아 닥터유 에너지바 40g,"에너지바/40g/땅콩16%,아몬드13%/표시기준분량: 40g/열량: 197kcal/탄수화물: 20g/당류: 11g/단백질: 6g/지방: 11g/포화지방: 2.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 55mg"
델타코리아 닥터유 에너지바 미니 200g,"에너지바/200g/땅콩16%,아몬드13%/표시기준분량: 100g/열량: 473kcal/탄수화물: 51g/당류: 37g/단백질: 15g/지방: 25g/포화지방: 7g/트랜스지방: 0g/콜레스테롤: 5mg미만/나트륨: 140mg"
델타코리아 닥터유 에너지바 파워사이즈 330g 3개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
델타코리아 닥터유 에너지바 파워사이즈 337g,"에너지바/저염/알레르기성분: 대두, 땅콩, 밀, 우유/표시기준분량: 337g/열량: 100g당 473kcal/탄수화물: 51g/당류: 37%/단백질: 15g/지방: 25g/포화지방: 47%/트랜스지방: 0g/콜레스테롤: 5mg미만/나트륨: 140mg"
델타코리아 닥터유 에너지바 호두 40g,"에너지바/40g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/원산지: 땅콩(아르헨티나)/표시기준분량: 40g/열량: 213kcal/탄수화물: 20g/당류: 9g/단백질: 4g/지방: 13g/포화지방: 2.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
델타코리아 닥터유 에너지바 호두 4개입 160g,에너지바/표시기준분량: [영양정보]/열량: [영양정보]
델타코리아 닥터유 에너지바 호두 미니 200g,"에너지바/200g/인증정보: HACCP/알레르기성분: 대두, 땅콩, 호두, 밀, 우유/표시기준분량: 100g/열량: 537kcal/탄수화물: 49g/당류: 22g/단백질: 11g/지방: 33g/포화지방: 7g/트랜스지방: 0.5g미만/콜레스테롤: 0mg/나트륨: 180mg"
델타코리아 닥터유 프로 단백질바 1P x 16개입,프로틴바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
델타코리아 닥터유 프로 단백질바 560g,"에너지바/560g/알레르기성분: 대두, 우유/표시기준분량: 70g/열량: 287kcal/탄수화물: 32g/당류: 9g/단백질: 24g/지방: 7g/포화지방: 40%/트랜스지방: 0g/콜레스테롤: 0mg미만/나트륨: 210mg"
델타코리아 닥터유 프로 단백질바 70g,"에너지바/70g/알레르기성분: 대두, 우유/표시기준분량: 70g/열량: 287kcal/탄수화물: 32g/당류: 9g/단백질: 24g/지방: 7g/포화지방: 6g/트랜스지방: 0g/콜레스테롤: 0mg미만/나트륨: 210mg"
델타코리아 닥터유 프로 단백질바 크런치 70g,"프로틴바/70g/알레르기성분: 대두, 땅콩, 우유/표시기준분량: 70g/열량: 355kcal/탄수화물: 22g/당류: 9%/단백질: 24g/지방: 19g/포화지방: 6g/트랜스지방: 0g/콜레스테롤: 9mg/나트륨: 200mg"
델타코리아 닥터유 프로틴바 미니 13.5g 44개,프로틴바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
동서식품 카누 포스트 콘푸라이트바 140G,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
동서식품 포스트 골든 그래놀라바 10개입 270g,"에너지바/그래놀라/사무실간식(소포장)/
[영양정보] 1회 제공량 27g당 열량: 121kcal/나트륨 : 90mg/탄수화물: 18g/당류: 7g/지방: 4.6g/트랜스지방: 0g/포화지방: 3g/콜레스테롤: 0.3mg/단백질 : 2g"
동서식품 포스트 골든 그래놀라바 4개입 108g,"에너지바/그래놀라/사무실간식(소포장)/
[영양정보] 1회 제공량 27g당 열량: 121kcal/나트륨 : 90mg/탄수화물: 18g/당류: 7g/지방: 4.6g/트랜스지방: 0g/포화지방: 3g/콜레스테롤: 0.3mg/단백질 : 2g"
동서식품 포스트 골든그래놀라바 X3갑 108g,에너지바
동서식품 포스트 그래놀라 현미 대용량_MC 900g,초코바
동서식품 포스트 단백질바 10개입 500g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 50g당 열량: 239kcal/나트륨 : 220mg/탄수화물: 21g/당류: 11g/지방: 11g/트랜스지방: 0g/포화지방: 3g/콜레스테롤: 0mg/단백질 : 14g"
동서식품 포스트 단백질바 150g,"프로틴바/3개입/알레르기성분: 대두, 땅콩, 우유/볶음반태땅콩,두류가공품/원산지: 수입/표시기준분량: 50g/열량: 239kcal/탄수화물: 21g/당류: 11g/단백질: 14g/지방: 11g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 220mg"
동서식품 포스트 단백질바 3개입 150g,"프로틴바/사무실간식(소포장)/
[영양정보] 1회 제공량 50g당 열량: 239kcal/나트륨 : 220mg/탄수화물: 21g/당류: 11g/지방: 11g/트랜스지방: 0g/포화지방: 3g/콜레스테롤: 0mg/단백질 : 14g"
동서식품 포스트 단백질바 500gx4,프로틴바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
동서식품 포스트 단백질바 50G 10개 2박스,프로틴바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
동서식품 포스트 단백질바 50g,프로틴바
동서식품 포스트 라이스앤 프로틴 270gx3개,프로틴바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 에너지바 밸런스 10개입 500g,에너지바/사무실간식(소포장)
동서식품 포스트 에너지바 밸런스 3개입 150g,에너지바/사무실간식(소포장)
동서식품 포스트 에너지바 밸런스 50gx10개x10곽,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 에너지바 액티브 10개입 450g,에너지바/사무실간식(소포장)
동서식품 포스트 에너지바 액티브 135g,"에너지바/135g/알레르기성분: 대두, 땅콩, 밀, 우유/
[영양정보] 표시기준분량: 45g(1개)/열량: 232kcal/탄수화물: 22g/당류: 13g/단백질: 6g/지방: 14g/포화지방: 4.3g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
동서식품 포스트 에너지바 액티브 3개입 135g,에너지바/사무실간식(소포장)
동서식품 포스트 에너지바 액티브 45gx10개x10곽,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 영양 간식 단백질바 50g 10개입x2개 아침 식사대용,프로틴바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
동서식품 포스트 오곡 코코볼바 10개입 250g,에너지바/사무실간식(소포장)/1회 제공량 25g당 열량: 112kcal/나트륨: 35mg/탄수화물: 17g/당류: 9g/지방: 4.4g/트랜스지방: 0g/포화지방: 3.3g/콜레스테롤: 0.7mg/단백질: 1g/비타민A: 40㎍RE/비타민B1: 0.07mg
동서식품 포스트 오곡 코코볼바 250g,에너지바/250g/열량: 112kcal/탄수화물: 17g/당류: 9g/단백질: 1g/지방: 4.4g/포화지방: 3.3g/트랜스지방: 0g/콜레스테롤: 0.7mg/나트륨: 35mg
동서식품 포스트 오곡 코코볼바 264g 3개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 오곡 코코볼바 264g 4개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 오곡 코코볼바 264g 6개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 오곡 코코볼바 264g[2개],"에너지바/8개입/알레르기성분: 대두, 밀, 우유/
[영양정보] 표시기준분량: 33g/열량: 145kcal/탄수화물: 23g/당류: 11g/단백질: 2g/지방: 5g/포화지방: 4.8g/트랜스지방: 0g/콜레스테롤: 0.7mg/나트륨: 65mg"
동서식품 포스트 오곡 코코볼바 33g,에너지바
동서식품 포스트 오곡 코코볼바 4개입 100g,에너지바/사무실간식(소포장)/1회 제공량 25g당 열량: 112kcal/나트륨: 35mg/탄수화물: 17g/당류: 9g/지방: 4.4g/트랜스지방: 0g/포화지방: 3.3g/콜레스테롤: 0.7mg/단백질: 1g/비타민A: 40㎍RE/비타민B1: 0.07mg
동서식품 포스트 오곡 코코볼바 xx10곽 33g,에너지바
동서식품 포스트 오곡코코볼바 132g 4개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 오곡코코볼바 250g,에너지바
동서식품 포스트 오곡코코볼바 25gx10개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 오곡코코볼바 264g 2박스 총16개입,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 오곡코코볼바+콘푸라이트바,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 오레오 오즈 +리츠 치즈 500g,에너지바
동서식품 포스트 오레오 오즈컵 x 쿠앤쿠 씨리얼 30g,초코바
동서식품 포스트 콘푸라이트 _MC 600g,초코바
동서식품 포스트 콘푸라이트 밀크바 140g,"에너지바/4개입/140g/알레르기성분: 대두, 우유/
[영양정보] 표시기준분량: 35g/열량: 140kcal/탄수화물: 28g/당류: 8g/단백질: 1g/지방: 2.5g/포화지방: 2.1g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg"
동서식품 포스트 콘푸라이트 밀크바 270g,에너지바
동서식품 포스트 콘푸라이트 밀크바 27g,"에너지바/27g/알레르기성분: 대두, 우유, 돼지고기/표시기준분량: 27g/열량: 115.9kcal/탄수화물: 21g/당류: 7g/단백질: 1g/지방: 1.9g/포화지방: 1.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg"
동서식품 포스트 콘푸라이트 밀크바 280g,"에너지바/8개입/280g/알레르기성분: 대두, 우유/
[영양정보] 표시기준분량: 35g/열량: 140kcal/탄수화물: 28g/당류: 8g/단백질: 1g/지방: 2.5g/포화지방: 2.1g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg"
동서식품 포스트 콘푸라이트 밀크바 4개x4박스 총16개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트 밀크바 4개x6박스 총24개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트 밀크바 4개입 x2개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
"동서식품 포스트 콘푸라이트 밀크바, 280g, 5개",에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트 베리요거트바 27g,에너지바/27g/표시기준분량: 27g/열량: 112.3kcal/탄수화물: 21g/당류: 8g/단백질: 1g/지방: 2.7g/포화지방: 2.2g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 110mg
동서식품 포스트 콘푸라이트바 10개입 270g,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 27g당 열량: 105kcal/나트륨 : 120mg/탄수화물: 21g/당류: 7g/지방: 1.9g/트랜스지방: 0g/포화지방: 1.7g/콜레스테롤: 0mg/단백질 : 1g"
동서식품 포스트 콘푸라이트바 140gX3개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트바 280g 2박스 총16개입,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트바 35gx8개x10곽,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트바 35gx8개입,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트바 4개입 108g,"에너지바/사무실간식(소포장)/
[영양정보] 1회 제공량 27g당 열량: 105kcal/나트륨 : 120mg/탄수화물: 21g/당류: 7g/지방: 1.9g/트랜스지방: 0g/포화지방: 1.7g/콜레스테롤: 0mg/단백질 : 1g"
동서식품 포스트 콘푸라이트바 4개입 x3곽+랜덤 기프트,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
동서식품 포스트 콘푸라이트바 8T 2개 시리얼바 간식,에너지바
동서식품 포스트 콘푸라이트바 8p 280g 2개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트바 8p 280g 3개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트바 8p 280g 4개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트바 8p 280g 6개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/시리얼
동서식품 포스트 콘푸라이트바 8개입 280g 4개,에너지바/과자/초콜릿/디저트/시리얼/에너지바/에너지바
동서식품 포스트 포스트 콘푸라이트바 108g,에너지바/표시기준분량: [영양정보]/열량: [영양정보]
동서식품 포스트 화이버 오트밀 오리지널 시리얼 350g 3개,"에너지바/350g/알레르기성분: 대두/
[영양정보] 표시기준분량: 350g/열량: [영양정보]/탄수화물: 257g/당류: 23g/단백질: 35g/지방: 22g/포화지방: 4.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 467mg"
두레촌 강봉석 명인 하루든든 견과바 25g,에너지바/75개입/저염/25g/표시기준분량: 25g/열량: 104kcal/탄수화물: 17g/당류: 6g/단백질: 2g/지방: 2.9g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg
두레촌 강봉석명인 조청 강정바 15g,에너지바/무염/15g/인증정보: 식품명인/표시기준분량: 15g/열량: 59.5kcal/탄수화물: 11g/당류: 3g/단백질: 2g/지방: 0.8g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg
디엠코스메틱 스포츠니스 50% 단백질 바 스트라치아텔라맛 45g,프로틴바
띵크 틴 프로틴 후르츠 바 코코넛 아몬드 치아 9개입,프로틴바
라라스윗 저당 단팥바 70ml,초코바/저당/알룰로스/표시기준분량: 70ml/열량: 60kcal/탄수화물: 21g/당류: 1g/단백질: 1.6g/지방: 1.4g/포화지방: 0.9g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 10mg
라이온제과 해씨초코볼 27g,초코바
로아커 가데나 믹스 375g,"초코바/375g/
[영양정보] 표시기준분량: 187.5g/열량: 975kcal"
롯데 Abc 초코쿠키 50g,초코바
롯데 가나초코바 아몬드 43gx12개+12개 총24개,초코바
롯데 미니 가나마일드 _MC 175g,초코바
롯데 아몬드초코볼 70g 5개,초코바
롯데 어쏘트 올인원팩 초코바 견과류바 가나 크런키 초콜릿 간식 당충전 368g,초코바
롯데 이지프로틴 멀티단백질바 미니 213g,프로틴바
롯데 초코바 올인원팩 368g,초코바
롯데 허쉬 크리미 밀크초콜릿,초코바
롯데웰푸드 BTS X 크런키 더블크런치바 미니 361g,"초코바/알레르기성분: 대두, 땅콩, 밀, 계란, 우유/
[영양정보] 표시기준분량: 100g/열량: 530kcal/탄수화물: 54g/당류: 36g/단백질: 9g/지방: 31g/포화지방: 11g/트랜스지방: 0.6g/콜레스테롤: 10mg/나트륨: 130mg"
롯데웰푸드 BTS X 크런키 더블크런치바 미니 513g,"초코바/513g/알레르기성분: 대두, 땅콩, 밀, 계란, 우유/
[영양정보] 표시기준분량: 100g/열량: 530kcal/탄수화물: 54g/당류: 36g/단백질: 9g/지방: 31g/포화지방: 11g/트랜스지방: 0.6g/콜레스테롤: 10mg/나트륨: 130,g"
롯데웰푸드 가나 초코바 땅콩 45g,초코바
롯데웰푸드 가나 초코바 땅콩 50g,초코바
롯데웰푸드 가나 초코바 아몬드 43g,초코바
롯데웰푸드 가나 초코바 아몬드 43g 96개입,초코바
롯데웰푸드 가나 초코바 아몬드 45g,초코바
