Name,Spec
롯데칠성음료 아이시스 8.0 ECO 2L,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충북 청주시
롯데칠성음료 아이시스 8.0 ECO 300ml,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충북 청원군
롯데칠성음료 아이시스 ECO 2L,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경남 산청 시천면
롯데칠성음료 아이시스 ECO 500ml,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경남 산청 시천면
롯데칠성음료 아이시스 먹는 샘물 500ml,국내생수/포장형태: 페트
롯데칠성음료 아이시스 먹는샘물 2L,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수
롯데칠성음료 아이시스 에코 ECO 무라벨 300ml/500ml/1.5L/2.0L PET 생수,
롯데칠성음료 아이시스 평화공원 산림수 2L,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기 연천
롯데칠성음료 아이시스 평화공원 산림수 500ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기 연천
롯데칠성음료 하늘샘 무라벨 2L,포장형태: 페트/2L
마신다 2L,포장형태: 페트/수원지: 속리산/2L
마신다 무라벨 생수 2L,국내생수/무라벨/수원지: 경북 상주/2L
마신다 무라벨 생수 500ml,국내생수/무라벨/수원지: 경북 상주/500ml
마신다 생수 2L 36개,
물마루 미다수 알카리수 2L,국내생수/유라벨/포장형태: 페트
백학음료 미네랄워터ECO 2L,무라벨/포장형태: 페트
보다보다 미네랄워터 500ml,수입생수/유라벨/포장형태: 페트/원수원: 지하수/수원지: 세르비아 곤자 토플리카
산수음료 가벼운샘 1L,국내생수/무라벨/포장형태: 페트/수원지: 경기 남양주
산수음료 가벼운샘 2L,국내생수/무라벨/포장형태: 페트/수원지: 경기 남양주
산수음료 가벼운샘 330ml,국내생수/무라벨/포장형태: 페트/수원지: 경기도 남양주시
산수음료 가벼운샘 500ml,국내생수/무라벨/포장형태: 페트/수원지: 경기 남양주
산수음료 깨끗한샘 500ml,국내생수/무라벨/포장형태: 페트/수원지: 경기 남양주
산수음료 아임에코 가벼운 샘 1L,무라벨/포장형태: 페트/수원지: 경기도 남양주/1L
산수음료 아임에코 가벼운 샘 2L,무라벨/포장형태: 페트/수원지: 경기도 남양주/2L
산수음료 아임에코 가벼운 샘 330ml,무라벨/포장형태: 페트/수원지: 경기도 남양주/330ml
산수음료 아임에코 가벼운 샘 500ml,무라벨/포장형태: 페트/수원지: 경기도 남양주/500ml
산수음료 아임에코 깨끗한샘 2L,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 남양주시
산수음료 아임에코 깨끗한샘 500ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 남양주시
산수음료 에브리데이 가벼운샘 무라벨 2L,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 남양주시
산수음료 에브리데이 가벼운샘 무라벨 330ml,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/수원지: 경기도 남양주시 수동면 외방리 산 19
산수음료 에브리데이 가벼운샘 무라벨 500ml,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 남양주시
산수음료 에브리데이 산수 1L,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 남양주시
산수음료 에브리데이 산수 2L,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 남양주시
산수음료 에브리데이 산수 500ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 남양주시
산수음료 에브리데이 산수 무라벨 1L,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 남양주시
산수음료 에브리데이 산수 무라벨 330ml,무라벨/포장형태: 페트/수원지: 경기도 남양주/330ml
산수음료 에브리데이 산수 무라벨 생수 1.0L 12병,
산수음료 에브리데이 산수 무라벨 생수 1.0L 36병,
산수음료 탐사수 330ml,"국내생수/포장형태: 페트/수원지: 운주산, 축령산"
산수음료 탐사수 무라벨 500ml,무라벨/포장형태: 페트/수원지: 충북 청주/500ml
산펠레그리노 아쿠아 파나 미네랄워터 250ml,수입생수/유라벨/포장형태: 병/원수원: 지하수/수원지: 이탈리아 플로렌스
산펠레그리노 아쿠아 파나 미네랄워터 500ml,수입생수/유라벨/포장형태: 페트
산펠레그리노 아쿠아 파나 미네랄워터 750ml,수입생수/유라벨/포장형태: 병/원수원: 지하수/수원지: 이탈리아 플로렌스
상하농원 상하샘물 500ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 전라북도 순창군
수르지바 미네랄워터 750ml,수입생수/유라벨/포장형태: 병/원수원: 빙하수/수원지: 이탈리아
수르지바 이탈리아 유리병 생수 Surgiva 750mlX12병,
수르지바 이탈리아 유리병 테이블워터 생수 Surgiva 750mlX12 Glass,
수피아 17배 산소수 500ml,국내생수/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충북 보은군
순창샘물 무라벨 생수 2L,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/수원지: 전북 순창군 쌍치면
순창샘물 무라벨 생수 500ml,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/수원지: 전북 순창군 쌍치면
스파클 생수 18.9L,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충남 천안시
스파클 생수 18.9L x 2개+500ml x 20개,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충남 천안시
스파클 생수 2L,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충남 천안시
스파클 생수 2L x 12개 + 330ml x 20개,
스파클 생수 2L x 12개 + 330ml x 24개,"국내생수/포장형태: 페트/구성: 스파클 생수 2L x 12개, 스파클 생수 330ml x 24개"
스파클 생수 2L x 24개 + 330ml x 24개,"국내생수/포장형태: 페트/구성: 스파클 생수 2L x 24개, 스파클 생수 330ml x 24개"
스파클 생수 2L x 24개 + 500ml x 60개,
스파클 생수 2L x 24개+500ml x 20개,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충남 천안시
스파클 생수 330ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충남 천안시
스파클 생수 500ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충남 천안시
스파클 생수 무라벨 1L,포장형태: 페트
스파클 생수 무라벨 2L,국내생수/포장형태: 페트/수원지: 충남 천안시 동남구 성남면 대정리
스파클 생수 무라벨 2L x 24개 + 500ml x 20개,포장형태: 페트
스파클 생수 무라벨 330ml,국내생수/무라벨/포장형태: 페트/수원지: 충남 천안시 성남면
스파클 생수 무라벨 500ml,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 충청남도 천안시 동남구
씨엠 모닝캄 생수 2L,국내생수/포장형태: 페트/수원지: 경기 가평/2L
씨엠 모닝캄 생수 500ml,포장형태: 페트/수원지: 경기 가평/500ml
씨엠 아쿠아시스 생수 2L,포장형태: 페트/수원지: 경기 가평/2L
씨엠 아쿠아시스 생수 500ml,포장형태: 페트/수원지: 경기 가평/500ml
씨엠 크리스탈 먹는샘물 무라벨 500ml,
씨엠 크리스탈 무라벨 2L,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 경기도 가평군 설악면
아워홈 지리산수 2L,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 천연암반수/수원지: 경남 산청군
아워홈 지리산수 500ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 천연암반수/수원지: 경남 산청군
아워홈 지리산수 무라벨 2L,국내생수/식품유형: 먹는샘물/무라벨/포장형태: 페트/원수원: 천연암반수/수원지: 경남 산청군
아워홈 지리산수 핑크 에디션 500ml,국내생수/포장형태: 페트/수원지: 경남 산청군
아워홈 지리산수 핑크에디션 330ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 천연암반수/수원지: 경남 산청군
아워홈 지리산수 핑크에디션 500ml,국내생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 천연암반수/수원지: 경남 산청군
아워홈 지리산수핑크330mlx20개+몽베스트생수330mlx20개,
아이슬란딕 미네랄 워터 330ml,수입생수/식품유형: 먹는샘물/포장형태: 페트
아이슬란딕 미네랄 워터 500ml,수입생수/포장형태: 페트
아이슬란딕 아이슬랜딕 워터 1L,수입생수/포장형태: 페트/수원지: 아이슬란드 욀푸스스프링
아이슬란딕 아이슬랜딕 워터 330ml,수입생수/포장형태: 페트/수원지: 아이슬란드 욀푸스스프링
아이슬란딕 아이슬랜딕 워터 500ml,수입생수/포장형태: 페트/수원지: 아이슬란드 욀푸스스프링
아이쿱생협 자연드림 JUST 기픈물 1000ml 36개입 멸균종이팩생수/심층수,
아이쿱생협 자연드림 JUST 기픈물 딥워터 1L,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아이쿱생협 자연드림 JUST 기픈물 딥워터 330ml,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아이쿱생협 자연드림 JUST 기픈물 딥워터 500ml,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아이쿱생협 자연드림 리필엠 1L,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아이쿱생협 자연드림 리필엠 330ml,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아이쿱생협 자연드림 리필엠 500ml,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아이쿱생협 자연드림 마그네슘 강화 기픈물 1L,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아이쿱생협 자연드림 마그네슘 강화 기픈물 330ml,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아이쿱생협 자연드림 마그네슘 강화 기픈물 500ml,국내생수/식품유형: 먹는해양심층수/포장형태: 팩/수원지: 강원도 고성 오호
아쿠아파나 미네랄워터 250ml,"포장형태: 페트, 병/수원지: 이탈리아 토스카나/250ml"
아쿠아파나 미네랄워터 750ml,수입생수/포장형태: 페트/수원지: 이탈리아 토스카나/750ml
아쿠아파나 유리병 생수 Aqua Panna 1LX12 Glass,
애터미 해양심층수 1.2L,국내생수/유라벨/포장형태: 페트/원수원: 강원도 고성 오호
애터미 해양심층수 500ml,국내생수/유라벨/포장형태: 페트/원수원: 강원도 고성 오호
애터미 해양심층수 무라벨 500ml,국내생수/무라벨/포장형태: 페트/원수원: 해양심층수/수원지: 강원도 고성 오호
양원농장 S라인 호박차 30T/늙은호박/개별포장,포장형태: 페트
에비앙 글라스 생수 750ml 12개,
에비앙 미네랄 워터 1L,수입생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 지하수(빙하퇴적층에서 취수)/수원지: 프랑스 에비앙
에비앙 미네랄 워터 330ml,수입생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 지하수(빙하퇴적층에서 취수)/수원지: 프랑스 에비앙
에비앙 미네랄 워터 500ml,수입생수/식품유형: 먹는샘물/유라벨/포장형태: 페트/원수원: 지하수(빙하퇴적층에서 취수)/수원지: 프랑스 에비앙
에비앙 미네랄워터 글라스 330ml,수입생수/유라벨/포장형태: 병/원수원: 지하수
에비앙 생수 330ml,포장형태: 페트/수원지: 프랑스 알프스/330ml
에비앙 생수 500ml,포장형태: 페트/수원지: 프랑스 에비앙/500ml
에비앙 생수 무라벨 유라벨 1L 36개,포장형태: 페트
에비앙 에비앙 스누피 에디션 500ml,포장형태: 페트/수원지: 프랑스 에비앙/500ml
오리온 닥터유 면역수 530ml,국내생수/식품유형: 혼합음료/유라벨/포장형태: 페트/원수원: 제주용암해수/수원지: 제주시 구좌읍
오리온 닥터유 제주 용암수 530ml,국내생수/식품유형: 혼합음료/유라벨/포장형태: 페트/원수원: 제주용암해수/수원지: 제주시 구좌읍
오리온 닥터유 제주 용암수 무라벨 530ml,국내생수/식품유형: 혼합음료/무라벨/포장형태: 페트/원수원: 제주용암해수/수원지: 제주시 구좌읍
오리온 제주 용암수 2L,국내생수/포장형태: 페트/수원지: 제주
오리온 제주 용암수 330ml,국내생수/식품유형: 혼합음료/유라벨/포장형태: 페트/수원지: 제주시 구좌읍
오리온 제주 용암수 530ml,국내생수/포장형태: 페트/수원지: 제주
오리온 제주 용암수 무라벨 2L,국내생수/식품유형: 혼합음료/무라벨/포장형태: 페트/원수원: 제주용암해수/수원지: 제주시 구좌읍
오투유 산소수 1.5L,국내생수/식품유형: 혼합음료/유라벨/포장형태: 페트/원수원: 암반대수층지하수/수원지: 제주시 조천읍
