Id,Name,Type,Price,Mall,Timestamp
뉴트리원 뉴트리원라이프 루테인 지아잔틴 164 30캡슐,5개,63780,43몰,425원/1일,"[주요성분] 루테인/지아잔틴/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 300캡슐/섭취기간: 10개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 눈 건강/
[기능성분] 루테인: 16mg/지아잔틴: 4mg/비타민A: 210㎍RE/비타민B1: 0.36mg/비타민B2: 0.42mg/비타민E: 3.3mgα-TE/아연: 2.55mg/셀레늄: 16.5㎍"
레인보우앤네이처 레이델 폴리코사놀5 30정,9개,274900,15몰,"1,018원/1일","[주요성분] 폴리코사놀/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1정/총량: 30정/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 혈중 콜레스테롤 개선/
[기능성분] 폴리코사놀-사탕수수왁스알코올: 5mg"
뉴트리원 뉴트리원라이프 루테인 지아잔틴 164 30캡슐,20개,224250,9몰,374원/1일,"[주요성분] 루테인/지아잔틴/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 300캡슐/섭취기간: 10개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 눈 건강/
[기능성분] 루테인: 16mg/지아잔틴: 4mg/비타민A: 210㎍RE/비타민B1: 0.36mg/비타민B2: 0.42mg/비타민E: 3.3mgα-TE/아연: 2.55mg/셀레늄: 16.5㎍"
삼육식품 삼육케어 당뇨식 200ml,72개,50310,67몰,349원/100ml,"당뇨환자용 영양식/형태: 음료(액상)/
[영양정보] 1회 제공량 200ml당 열량: 200kcal"
삼육식품 삼육케어 당뇨식 200ml,96개,73890,7몰,385원/100ml,"당뇨환자용 영양식/형태: 음료(액상)/
[영양정보] 1회 제공량 200ml당 열량: 200kcal"
삼육식품 삼육케어 균형영양식 200ml,48개,35470,79몰,369원/100ml,"균형영양식/형태: 음료(액상)/
[영양정보] 1회 제공량 200ml당 열량: 200kcal"
한국인삼공사 정관장 홍삼진고 데일리스틱 10g 20포,7개,213990,30몰,"1,529원/10g","홍삼/형태: 농축액/섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/특징: 스틱형/
[진세노사이드 일일섭취량] 3.7mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 5%(고형분 64%)/배합비율: 홍삼근 75%, 홍미삼 25%/
[인증] 건강기능식품/기능성: 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
프롬바이오 관절연골엔 보스웰리아 30정,14개,305640,1몰,"1,455원/1일","[주요성분] 보스웰리아/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/총량: 30정/섭취기간: 15일/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 관절, 연골 건강/
[기능성분] AKBA+KBA: 71mg/비타민D: 3μg/마그네슘: 94.5mg/아연: 2.55mg/셀레늄: 16.5μg/망간: 0.9mg"
데이즈온 오한진 프리바이오틱스 FOS 트리플 30포,"10포 증정, 12개",115870,20몰,313원/1일,"[주요성분] 신바이오틱스/보장균수(CFU): 1억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 370포/섭취기간: 370일/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강/
[기능성분] 프락토올리고당: 3.2g/아연: 2.55mg"
베리솔 더 콜라겐 구미 21구미,52개,715800,1몰,"1,966원/1일","[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 3구미/총량: 21구미 x 24봉/섭취기간: 168일/형태: 젤리"
에스더포뮬러 여에스더 엘라스틴 디엔에이 7X 14포,24개,349030,16몰,"1,039원/1일","[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 140포/섭취기간: 20주/형태: 젤리/특징: 스틱형"
에스더포뮬러 여에스더 엘라스틴 디엔에이 7X 14포,18개,328990,13몰,"1,306원/1일","[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 140포/섭취기간: 20주/형태: 젤리/특징: 스틱형"
뉴트리 마스터바이옴 지노마스터 30캡슐,15개,463300,2몰,"1,030원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 50억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 360캡슐/섭취기간: 12개월/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강/
[기능성분] 락토페린: 54mg"
대상웰라이프 뉴케어 당플랜 프로 MPB 플랜 호두맛 230ml,144개,339250,21몰,"1,024원/100ml","당뇨환자용 영양식/형태: 음료(액상)/
[영양정보] 1회제공량 230ml당 열량: 140kcal/탄수화물: 16g/당류: 2g/단백질: 12g/지방: 6g/포화지방: 0.6g/트랜스지방: 0g/콜레스테롤: 8mg/나트륨: 173mg"
프롬바이오 관절연골엔 보스웰리아 30정,16개,161760,15몰,674원/1일,"[주요성분] 보스웰리아/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/총량: 30정/섭취기간: 15일/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 관절, 연골 건강/
[기능성분] AKBA+KBA: 71mg/비타민D: 3μg/마그네슘: 94.5mg/아연: 2.55mg/셀레늄: 16.5μg/망간: 0.9mg"
뉴트리원 뉴트리원라이프 루테인 지아잔틴 164 30캡슐,21개,211060,4몰,335원/1일,"[주요성분] 루테인/지아잔틴/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 300캡슐/섭취기간: 10개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 눈 건강/
[기능성분] 루테인: 16mg/지아잔틴: 4mg/비타민A: 210㎍RE/비타민B1: 0.36mg/비타민B2: 0.42mg/비타민E: 3.3mgα-TE/아연: 2.55mg/셀레늄: 16.5㎍"
일동후디스 하이뮨 프로틴 밸런스 190ml,80개,88790,38몰,584원/100ml,"단백질보충제/종류: 산양유, 분리대두단백(ISP)/
[섭취정보] 섭취대상: 성인남녀/형태: 음료(액상)/
[영양정보] 표시기준량: 190ml/열량: 165kcal/단백질: 10g"
뉴트리 에버콜라겐 인앤업 비오틴 셀 56정,13개,289990,91몰,797원/1일,"[주요성분] 콜라겐/비오틴/저분자 피쉬 콜라겐 펩타이드/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/총량: 728정/섭취기간: 52주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 피부 건강, 피부 보습/
[기능성분] Gly-Pro-Hyp: 30mg/비오틴: 1,000㎍/비타민C: 120mg/셀렌: 55㎍/비타민D: 10㎍/아연 8.5mg"
주영엔에스 관절엔 콘드로이친 1200 60정,11개,627670,16몰,"1,902원/1일","[주요성분] 콘드로이친/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/총량: 600정/섭취기간: 10개월/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 관절, 연골 건강/
[기능성분] Chondroitin sulfate sodium: 1,080mg"
한국생활건강 팔레오 고칼슘 산양유 프로틴 280g,19개,171090,41몰,322원/10g,"단백질보충제/종류: 산양유/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 40g/섭취기간: 12주/형태: 분말/
[영양정보] 칼슘/표시기준량: 40g/열량: 150kcal/단백질: 25g"
일동후디스 하이뮨 프로틴 밸런스 190ml,160개,187460,10몰,617원/100ml,"단백질보충제/종류: 산양유, 분리대두단백(ISP)/
[섭취정보] 섭취대상: 성인남녀/형태: 음료(액상)/
[영양정보] 표시기준량: 190ml/열량: 165kcal/단백질: 10g"
뉴트리원 뉴트리원라이프 루테인 지아잔틴 164 30캡슐,22개,244800,5몰,371원/1일,"[주요성분] 루테인/지아잔틴/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 300캡슐/섭취기간: 10개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 눈 건강/
[기능성분] 루테인: 16mg/지아잔틴: 4mg/비타민A: 210㎍RE/비타민B1: 0.36mg/비타민B2: 0.42mg/비타민E: 3.3mgα-TE/아연: 2.55mg/셀레늄: 16.5㎍"
프롬바이오 관절엔 크릴오일 60캡슐,"20캡슐 증정, 3개",62900,27몰,629원/1일,"[주요성분] 크릴오일/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2캡슐/총량: 720캡슐/섭취기간: 12개월/형태: 캡슐,정/특징: 개별포장(PTP)/기능성: 관절 건강/EPA+DHA: 307.5mg"
휴온스 박미선 여성 갱년기유산균YT1 엘루비메노락토 식약처인증 중년층 여자 장건강 50대 60대 영양제 배,,100460,2몰,,섭취대상: 성인여성/홍삼/건강식품/유산균/프로바이오틱스
휴온스 와이티원 박미선 여성 갱년기 유산균 YT1 메노락토 프로 90캡슐 3개월분,"1,745원/1캡슐",157020,4몰,,프로바이오틱스/섭취대상: 성인여성
한국생활건강 팔레오 고칼슘 산양유 프로틴 280g,17개,153890,37몰,323원/10g,"단백질보충제/종류: 산양유/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 40g/섭취기간: 12주/형태: 분말/
[영양정보] 칼슘/표시기준량: 40g/열량: 150kcal/단백질: 25g"
