Id,Name,Type,Price,Mall,Timestamp
"명가일품 명가천삼 강원도 토종 VIP품격 산양삼 선물세트[12뿌리,1세트]","6,325원/1뿌리",75900,1몰,,"장뇌삼/형태: 생삼,뿌리/특징: 선물세트/국산"
삼무루지 새싹삼[40뿌리],"1,078원/1뿌리",43110,1몰,,새싹삼/국산
더존건강 전남 담양 새싹삼 100뿌리,229원/1개,22865,4몰,,새싹삼/국산
대경인삼사 5년근 난발삼 500g 2~3뿌리,"5,083원/100g",25415,32몰,,수삼/국산
백삼곡삼 4년근 3등편급외 300g,"10,653원/100g",31960,1몰,,인삼
삼무루지 삼무루지 전남 담양 새싹삼,"14,365원/1개",14365,4몰,,새싹삼
더존건강 전남 담양 새싹삼 선물세트 30뿌리,567원/1개,17000,7몰,,새싹삼/특징: 선물세트/국산
삼모아 삼모아 장뇌산삼 10년근산[3뿌리],"54,600원/1뿌리",163800,5몰,,장뇌삼/국산
바담 전남 남도장터 태정신선 새싹삼,"21,000원/1개",21000,1몰,,새싹삼/국산
삼무루지 담양 새싹삼 100뿌리 소 (13~15cm내외),"22,920원/1개",22920,2몰,,새싹삼
삼무루지 담양 새싹삼 30뿌리 소 (13~15cm내외),"10,950원/1개",10950,15몰,,새싹삼
삼무루지 담양 새싹삼 100뿌리 대 (18~20cm내외),"34,890원/1개",34890,2몰,,새싹삼
천삼본가 산양산삼 10년근 선물세트[3뿌리],"22,100원/1뿌리",66300,3몰,,산삼/특징: 선물세트/국산
천삼본가 산양산삼 10년근 선물세트[10뿌리],"28,499원/1뿌리",284990,2몰,,산삼/특징: 선물세트/국산
산양산삼 A급 6년근 7뿌리,"44,180원/1개",44180,1몰,,"장뇌삼/형태: 생삼,뿌리/
[원재료/함량] 원재료: 6년근"
금산인삼 금산인삼 수삼 흠있는 난발삼 중 1채 700~750g,"3,537원/100g",26530,3몰,,인삼
일일산삼 1등급 10년근 5뿌리,"70,500원/1개",70500,1몰,,산삼
친환경팔도 북안동농협 간편하게 즐기는 안동 마가루 스틱 300g,"5,527원/100g",16580,4몰,,
금산인삼 무세척 햇막삼 1KG 원수삼 난발삼 홍삼,"3,200원/100g",32000,1몰,,
삼바이 토종 산양산삼 소삼 10뿌리 세트,"24,900원/1개",24900,1몰,,산삼/특징: 선물세트
더존건강 전남 담양 새싹삼 50뿌리,"20,315원/1개",20315,1몰,,새싹삼/국산
강원산삼초 못생긴 산양산삼 6-7년근 30뿌리,"305,900원/1개",305900,1몰,,"장뇌삼/형태: 생삼,뿌리/국산"
강원산삼초 산양산삼 8-9년근[7뿌리],"60,271원/1뿌리",421900,2몰,,산삼/국산
더존건강 전남 담양 새싹삼 30뿌리,"10,115원/1개",10115,2몰,,새싹삼/국산
강원산삼초 산양산삼 8-9년근[3뿌리],"66,667원/1뿌리",200000,2몰,,산삼/국산
울몸애 금산 인삼정과 선물세트 특대 1.5kg 바구니,"9,540원/100g",143100,7몰,,특징: 선물세트
삼향농장 새싹삼 쌈채소 100뿌리,"23,900원/1개",23900,1몰,,"새싹삼/형태: 생삼,뿌리/국산"
풍기진생영농조합 풍기인삼 백미삼 300g,"24,660원/100g",73980,2몰,,
강원도 산양삼 5 6년근 7뿌리 강원도 산양삼 5 6년근 3뿌리선물세트 외 11종+보자기 증정,"56,910원/1개",56910,3몰,,"장뇌삼/형태: 생삼,뿌리/특징: 선물세트/
[원재료/함량] 원재료: 6년근"
강원산삼초 강원도 5년근 산양삼 선물세트 5뿌리,"71,380원/1개",71380,2몰,,"장뇌삼/형태: 생삼,뿌리/특징: 선물세트/국산"
우체국쇼핑 단양 삼봉 새싹삼 120뿌리,400원/1개,48000,1몰,,인삼
이선호 새싹삼 15cm내외[20뿌리],553원/1뿌리,9740,6몰,,새싹삼/국산
이선호 새싹삼 15cm내외[50뿌리],418원/1뿌리,20900,1몰,,새싹삼/국산
삼무루지 새싹삼[50뿌리],981원/1뿌리,49050,2몰,,새싹삼/국산
강원산삼초 산양산삼 8-9년근[5뿌리],"50,000원/1뿌리",250000,2몰,,산삼/국산
이선호 새싹삼 15cm내외[30뿌리],497원/1뿌리,14900,2몰,,새싹삼/국산
삼무루지 새싹삼[20뿌리],"1,148원/1뿌리",22950,3몰,,새싹삼/국산
이선호 새싹삼 15cm내외[100뿌리],288원/1뿌리,28770,2몰,,새싹삼/국산
홈플러스 진진 수삼 1팩,"10,900원/1개",10900,1몰,,수삼
KNF 고려 진홍삼골드 70ml 30포,"1,000원/1포",30000,1몰,,홍삼/섭취대상: 성인남녀/특징: 파우치형
향토농산 명품 진홍삼액정 2400g,94원/10g,22500,2몰,,홍삼/섭취대상: 성인남녀
동원F&B 천지인 순홍삼액100 50ml*24포 천지인,"2,646원/1포",63500,1몰,,홍삼/섭취대상: 성인남녀
강원인삼농협 강원인삼농협 홍삼농축액 골드 500g,"5,322원/10g",266120,3몰,,섭취대상: 성인남녀
유한메디카 유한m 유한이온스칼맥D 120정 클로렐라 아마씨오일 홍삼정,353원/1정,42330,1몰,,"형태: 캡슐,정/섭취대상: 성인남녀/건강기능식품/기능성: 관절, 연골 건강, 면역력 증진, 뼈 건강"
고려홍삼진흥원 홍삼절편 선물세트 15개입 + 쇼핑백 300g 1개,"1,330원/10g",39900,1몰,,형태: 절편/특징: 선물세트
참다한 홍삼정 컴파운드케이K 2p 200g 1개,"12,450원/10g",249000,1몰,,
풍기인삼농협 황풍정 6년근 홍삼정 마이스터 240g,"6,720원/10g",161280,2몰,,
송악농협 착한흑염소 4박스 총 100포,931원/1포,93060,1몰,,
서울약사신협 100 홍삼 농축액 프리미엄 홍삼정 천명 240g 1일 진세노사이드 54mg,"2,893원/10g",69420,1몰,,
한국인삼공사 정관장 홍삼 진고 100g 2병 홍삼진액 홍삼엑기스 떠먹는홍삼,"5,070원/10g",50700,2몰,,
개성인삼농협 개성상인 녹용홍삼스틱 10ml 30포 x 1박스 +쇼핑백,597원/1포,17900,3몰,,
강원인삼농협 홍삼제리 1개 500g,140원/10g,7000,1몰,,
종근당건강 주니어홍삼 20ml x 30포 코스트코,"1,197원/1포",35900,2몰,,
금산인삼 수삼 명품 진홍삼액정 2400g,54원/10g,12880,5몰,,
종근당건강 6년근 홍삼정 24mg 240g 코스트코,"3,520원/10g",84490,2몰,,
고려홍삼진흥원 고려홍삼절편 타워형 + 쇼핑백 20g 20개,"1,048원/10g",41900,1몰,,형태: 절편
명품고려 홍삼정과 비단함 600g,"1,244원/10g",74610,2몰,,섭취대상: 성인남녀
신지식인 고려 홍삼진과 800g 한지함/개별포장,"2,229원/10g",178310,2몰,,섭취대상: 성인남녀
고려홍삼 백제금산인삼농협 홍삼 6년근 진액골드 80ml+30포,"1,299원/1포",38960,1몰,,섭취대상: 성인남녀
신지식인 고려 홍삼진과 지함 400g,"1,409원/10g",56360,1몰,,섭취대상: 성인남녀
대한홍삼진흥공사 한삼수 한삼수 고려홍삼정과골드 30g X 10개,"1,333원/10g",40000,4몰,,섭취대상: 성인남녀
한국인삼공사 정관장 홍삼진고 100g,24개,498620,1몰,"2,078원/10g","홍삼/형태: 농축액/섭취대상: 성인남녀/
[진세노사이드 일일섭취량] 10mg/
[원재료/함량] 원재료: 6년근/홍삼농축액 11.35%(고형분 60%)/배합비율: 홍삼근 75%, 홍미삼 25%/
[인증] 건강기능식품/기능성: 기억력 개선, 면역력 증진, 피로 개선, 항산화, 혈행개선"
대한홍삼진흥공사 고려홍삼절편골드 20g x 10개,"1,406원/10g",28110,2몰,,형태: 절편/섭취대상: 성인남녀
송학고려홍삼 정과 선물세트 400g 1박스,"1,078원/10g",43110,1몰,,홍삼/형태: 정과/섭취대상: 성인남녀
송학고려홍삼 6년근 진홍삼 선물세트 80ml 60포 1박스,"1,289원/1포",77310,1몰,,홍삼/섭취대상: 성인남녀/특징: 파우치형
청우식품 청우식품 고려홍삼제리 400g x 10개,181원/10g,72390,1몰,,섭취대상: 성인남녀
고려식품 홍삼 흑캔디 350g,81원/10g,2820,1몰,,섭취대상: 성인남녀
한국고려인삼 홍삼진과 1kg,"1,180원/10g",117990,3몰,,섭취대상: 성인남녀
강원인삼농협 6년근으로 만든 홍삼천보골드 30포,"2,377원/1포",71300,1몰,,섭취대상: 성인남녀
강원인삼농협 홍삼농축액 50g x 3병,"20,460원/10g",102300,1몰,,섭취대상: 성인남녀
강원인삼농협 홍삼순액 진 6년근 홍삼추출액 60포,"2,091원/1포",125440,3몰,,섭취대상: 성인남녀
한국인삼공사 정관장 홍삼원 70ml 90포,"1,111원/1포",100000,1몰,,
향토농산 6년근 홍삼기력정 1200g,292원/10g,35070,2몰,,
일광제과 고려홍삼젤리 280g 3개,75원/10g,6310,2몰,,
고려홍삼금산 고려홍삼금산 6년근 홍삼농축액 골드 500g,"3,070원/10g",153510,4몰,,
청정인삼 홍삼농축액 파워 100 240g,"5,448원/10g",130750,5몰,,
강원인삼농협 홍삼 농축액 골드 100% 120g,"6,616원/10g",79390,5몰,,
농협 4년근 홍삼 소편 300g,"1,680원/10g",50400,1몰,,
BOTO 6년근 고려홍삼정 순수 홍삼스틱 골드 100포 x 1박스,509원/1포,50900,8몰,,
강원인삼농협 홍삼 농축액 골드 1kg,"5,097원/10g",509690,3몰,,
강원인삼농협 홍삼순액 미 6년근 홍삼추출액 30포,"1,805원/1포",54150,2몰,,
푸름웰니스 프리미엄 홍삼스틱 12mg 10g x 100포 12mg,698원/10g,69810,2몰,,"섭취대상: 성인남녀/
[원재료/함량] 원재료: 6년근/건강기능식품/GMP/기능성: 기억력 개선, 면역력 증진, 항산화, 혈행개선"
프롬바이오 쇼핑백 증정 이병헌의 100 국내산 6년근 홍삼스틱 30포 1박스,"1,763원/1포",52900,1몰,,
충남금산 인삼 수삼 난발삼400g 10뿌리내외,"2,239원/100g",17910,1몰,,인삼
대현이네집 대현이네홍삼액 100ml,60개,59900,3몰,100원/10ml,홍삼/형태: 추출액
정관장 홍삼정 현 100캡슐 타블렛 면역력 선물세트,332원/1캡슐,33210,2몰,,특징: 선물세트
한미약품 경옥침향세트 30세트 경옥골드 100ml 침향환 3g,"54,520원/100ml",54520,1몰,,형태: 환/특징: 선물세트
개성인삼농협 개성상인 홍삼골드진 50ml 30포 2+1 총 3박스 +쇼핑백 증정,"1,683원/1포",50490,1몰,,섭취대상: 성인남녀/원재료: 6년근/6년근/섭취대상:성인남녀
정관장 홍삼활력 플러스 40ml 30포,13개,557900,1몰,358원/10ml,"홍삼/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월분/특징: 파우치형/
진세노사이드 1일함량:3.6mg/원재료: 6년근/건강기능식품/기능성: 기억력 개선, 면역력 증진, 항산화, 혈행개선"
고려홍삼 고려 홍삼 4년근 소편 300g,"1,407원/10g",42210,4몰,,섭취대상: 성인남녀/섭취대상:성인남녀
강원인삼농협 6년근 수삼으로 만든 홍삼정과 300g,"2,404원/10g",72120,1몰,,홍삼/형태: 정과/섭취대상: 성인남녀/기능성: 면역력 증진
한명장인삼 선물세트 정성B,"57,800원/1개",57800,1몰,,홍삼/특징: 선물세트
한명장인삼 선물세트 정성A,"49,800원/1개",49800,1몰,,홍삼/특징: 선물세트
한명장인삼 선물세트 실속B,"46,800원/1개",46800,1몰,,홍삼/특징: 선물세트
정관장 홍삼정 로얄 DUAL SET,"161,900원/1개",161900,1몰,,"홍삼/형태: 음료(액상)/섭취대상: 성인남녀/특징: 스틱형/홍삼정로얄100g/홍삼정에브리타임로얄10mlx20포/
진세노사이드 1일함량:16.5mg/원재료: 6년근/건강기능식품/기능성: 면역력 증진, 항산화"
한국인삼공사 6년근 고려홍삼 양삼 10지 300g,"3,927원/10g",117810,1몰,,섭취대상: 성인남녀/원재료: 6년근/기능성: 면역력 증진
강원산삼초 강원산삼 명가 산양산삼 8-9년[10뿌리],"797,500원/1세트",797500,3몰,,
함소아제약 함소아 홍키통키 프리미어 그린 30포 1박스 1개월분,"1,902원/1포",57060,1몰,,
롯데칠성음료 핑크퐁 키즈홍삼 배도라지 100ml 1팩,129원/10ml,1290,2몰,,"홍삼/형태: 음료(액상)/섭취대상: 유아,청소년/섭취횟수, 양: 1일 1회, 1포/특징: 스파우트파우치/원재료: 6년근/기능성: 면역력 증진"
충북인삼농협 태황침향환골드 3.75g 100환,"208,000원/10g",78000,5몰,,섭취대상: 성인남녀/섭취대상:성인남녀
금산홍삼영농조합 청정삼 홍삼농축액 파워100 150g,"11,386원/10g",170790,2몰,,홍삼/섭취대상: 성인남녀/원재료: 6년근/기능성: 면역력 증진
믿음의나무 한수위 고려홍삼분말 250g,967원/10g,24180,2몰,,홍삼/형태: 분말/섭취대상: 성인남녀
마이고원 진안홍삼액 100ml 60포,"2,717원/1포",163000,1몰,,홍삼/섭취대상: 성인남녀/원재료: 6년근/기능성: 면역력 증진
초담식품 장뇌삼 7~8년근 (10뿌리),"163,250원/1개",163250,3몰,,장뇌삼/국내산
울몸애 세척 수삼 세트 1.2kg,"5,850원/100g",70200,1몰,,수삼/특징: 선물세트/국산
후금이네 금산고려인삼 한뿌리삼 35g 3개입,"12,286원/100g",12900,1몰,,인삼
풍기인삼 6년근 파삼 세척삼 750g,"3,467원/100g",26000,1몰,,인삼
