Id,Name,Type,Price,Mall,Timestamp
에이치엘사이언스 관절연골엔 우슬조인트100 프리미엄 30정,8개,242660,10몰,"2,022원/1일","[주요성분] 우슬등복합물/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/총량: 360정/섭취기간: 6개월/형태: 캡슐,정/특징: 개별포장(PTP)/
[인증] 건강기능식품/기능성: 관절, 연골 건강/
[기능성분] Ellagic acid: 0.56mg/Pinoresinol diglucoside : 0.67mg/Ecdysterone: 0.031mg/비타민D : 50㎍/비타민K : 80㎍/아연 : 8.5mg/망간 3mg"
메디카코리아 메디카생활건강 루테인 앤 초임계 알티지 오메가3 30캡슐,10개,114990,1몰,383원/1일,"[주요성분] 루테인/오메가3/rTG형(3세대)/초임계(저온 추출법)/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 300캡슐/섭취기간: 10개월/형태: 캡슐,정/특징: 개별포장(PTP)/
[인증] 건강기능식품/GMP/기능성: 눈 건강, 혈중 중성지질 개선, 혈행개선/
[기능성분] EPA+DHA: 600mg/루테인: 20mg"
메디카코리아 메디카생활건강 루테인 앤 초임계 알티지 오메가3 30캡슐,11개,119590,1몰,362원/1일,"[주요성분] 루테인/오메가3/rTG형(3세대)/초임계(저온 추출법)/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 300캡슐/섭취기간: 10개월/형태: 캡슐,정/특징: 개별포장(PTP)/
[인증] 건강기능식품/GMP/기능성: 눈 건강, 혈중 중성지질 개선, 혈행개선/
[기능성분] EPA+DHA: 600mg/루테인: 20mg"
동국제약 마이핏B 더비움 트리플업 10포,9개,67360,2몰,748원/1일,"[주요성분] 난소화성말토덱스트린/
[섭취정보] 섭취대상: 영유아~어린이/섭취횟수, 양: 1일 1회, 1회 1포/총량: 10포/섭취기간: 10일/형태: 음료(액상)/특징: 스틱형"
내츄럴플러스 이노시톨 포우먼 30포,13개,143020,2몰,733원/1일,"[주요성분] 이노시톨/
[섭취정보] 섭취대상: 성인여성/섭취횟수, 양: 1일 2회, 1회 1포/총량: 300포/섭취기간: 5개월/형태: 분말/특징: 스틱형"
내츄럴플러스 루테인 지아잔틴 오메가 30캡슐,15개,115090,3몰,256원/1일,"[주요성분] 루테인/오메가3/지아잔틴/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 300캡슐/섭취기간: 10개월/형태: 캡슐,정/특징: 개별포장(PTP)/
[인증] 건강기능식품/기능성: 눈 건강, 혈중 중성지질 개선, 혈행개선/
[기능성분] 루테인: 18.18mg/지아잔틴: 1.82mg/EPA+DHA: 600mg/비타민A: 700㎍RE/비타민B1: 1.2mg/비타민B2: 1.4mg/비타민E : 3.3mg α-TE/아연: 8.5mg/셀레늄: 55㎍"
프롬바이오 관절엔 크릴오일 60캡슐,"20캡슐 증정, 3개",62900,27몰,629원/1일,"[주요성분] 크릴오일/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2캡슐/총량: 720캡슐/섭취기간: 12개월/형태: 캡슐,정/특징: 개별포장(PTP)/기능성: 관절 건강/EPA+DHA: 307.5mg"
팜스빌 애플트리김약사네 혈당살리도 30정,18개,163730,6몰,303원/1일,"[주요성분] 코로솔산(바나바잎)/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1정/총량: 360정/섭취기간: 12개월/형태: 분말/
[인증] 건강기능식품/GMP/기능성: 혈당조절/
[기능성분] 코로솔산: 1.3mg/비타민B1: 1.2mg/비타민B2: 1.4mg/판토텐산: 5mg/비오틴: 30㎍/크롬: 15㎍/아연: 8.5mg"
종근당건강 벤비티 비오틴 90정,14개,366730,1몰,291원/1일,"[주요성분] 비오틴/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1정/총량: 900정/섭취기간: 30개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 영양보충/
[기능성분] 비오틴: 1,000㎍/비타민B1: 1.2mg/판토텐산: 5mg/아연: 8.5mg"
종근당건강 벤비티 비오틴 90정,17개,377800,1몰,247원/1일,"[주요성분] 비오틴/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1정/총량: 900정/섭취기간: 30개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 영양보충/
[기능성분] 비오틴: 1,000㎍/비타민B1: 1.2mg/판토텐산: 5mg/아연: 8.5mg"
종근당건강 벤비티 비오틴 90정,20개,377900,1몰,210원/1일,"[주요성분] 비오틴/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1정/총량: 900정/섭취기간: 30개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 영양보충/
[기능성분] 비오틴: 1,000㎍/비타민B1: 1.2mg/판토텐산: 5mg/아연: 8.5mg"
경남제약 레모나 구미 비타민 43g,30개,20920,15몰,162원/10g,"[주요성분] 멀티비타민/
[섭취정보] 섭취대상: 성인남녀/총량: 430g/형태: 젤리"
뉴트리 에버콜라겐 타임 3g 50포 2개 + 10포 2개,,111410,1몰,,"콜라겐/섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회,1포씩/특징: 스틱형/기능성: 피부 건강"
트루엔뉴트리션 트루엔 프로바이오틱스 플로라GG 플러스 350mg 60캡슐[4개],690원/1캡슐,165610,19몰,,[주요성분] 프로바이오틱스
일동제약 마이니 딥슬립 이뮨 7병+부스터 비타민 7병,1세트,56950,2몰,"4,068원/1세트","[주요성분] 락티움(유단백가수분해물)/종합비타민/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1병/형태: 캡슐,정+음료(액상), 액상형/특징: 혼합구성/건강기능식품/기능성: 긴장완화, 면역력 증진, 수면질 개선, 영양보충"
또박케어LAB 바나나잎추출물 300mg 60정[1개],720원/1정,43200,1몰,,[주요성분] 건강보조식품
광동생활건강 맑은 365 면역보감 더 프리미엄 50ml 30포[1개],"5,890원/1일",176700,1몰,,[주요성분]
프롬바이오 rTG 오메가3 1007mg 30캡슐[12개],165원/1일,59420,2몰,,[주요성분] 오메가3
커크맨랩스 TMG 베타인 엽산 비타민B12 500mg 120캡슐[1개],746원/1캡슐,89500,1몰,,[주요성분] 비타민B/엽산
비타민뱅크 비타민D 2000IU 120캡슐 x2개,225원/1캡슐,54060,1몰,,"비타민D/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1정/섭취기간: 4개월분/형태: 캡슐,정/건강기능식품/기능성: 관절, 연골 건강, 영양보충"
영제비티랩스 피세틴 500mg 60캡슐[3개],"5,433원/10캡슐",97800,1몰,,[주요성분]
GlutaDose 글루타치온 아세로라 아연 10ml,60개,228000,1몰,"3,800원/10ml","[주요성분] 글루타치온/아연/
[섭취정보] 섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회, 1개/형태: 액상형/기능성: 피부 건강/글루타치온700mg"
아일로 타입1 콜라겐 비오틴 앰플 25ml 10개[1개],140원/1병,34900,7몰,,"엘라스틴/비오틴/섭취대상: 여성, 남성/섭취횟수, 양: 1일 1회,1병/섭취기간: 10일/형태: 액상형/기능성: 피부건강/피쉬콜라겐3000mg, 엘라스틴133mg"
꽃샘식품 꽃샘 사양벌꿀 기획 800G2입,212원/10g,16980,3몰,,홍삼/건강식품/건강보조식품/꿀/로얄제리
셀트리온스킨큐어 이너랩 이너랩 액티브 활력 비타민B 콤플렉스 30g 60정 2개,"4,067원/10g",24400,1몰,,비타민B/홍삼/건강식품/건강보조식품/꿀/로얄제리
"더좋은 하이락 비피더스 60p 1개, 120g 1개","7,083원/10g",85000,1몰,,홍삼/건강식품/건강보조식품/꿀/로얄제리
종근당건강 혈당건강엔 바나바 500mg 90정,19개,532100,1몰,311원/1정,"건강보조식품/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1정/섭취기간: 3개월분/건강기능식품/GMP/기능성: 면역력 증진, 항산화"
종근당건강 혈당건강엔 바나바 500mg 90정,16개,448600,1몰,312원/1정,"건강보조식품/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1정/섭취기간: 3개월분/건강기능식품/GMP/기능성: 면역력 증진, 항산화"
뉴트리돔 2형 저분자 콜라겐 500mg,180개,179900,1몰,20원/10mg,"섭취횟수, 양: 1일 3회,1정/형태: 분말/기능성: 관절, 연골 건강, 피부 건강"
프롬바이오 위건강엔 매스틱X2 2g 28포,36개,1070490,1몰,"1,062원/1포","매스틱검/섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1포/섭취기간: 14일분/특징: 스틱형/건강기능식품/GMP/기능성: 위 건강"
종근당건강 락토핏 간케어 유산균 2g 60포 3통 + 락토핏 골드 30포,889원/1포,53330,1몰,,"프로바이오틱스/보장균수(CFU): 20억 CFU/섭취대상: 성인남녀/섭취횟수, 양: 1일 2포/섭취기간: 1개월분/특징: 스틱형/기능성: 간 건강, 장 건강"
한미양행 콴첼 뮤코다당단백 콘드로이친 플러스 60정 x 6박스 선물세트,575원/1정,207090,6몰,,"콘드로이친/건강보조식품/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 2정/섭취기간: 1개월분/형태: 캡슐,정/건강기능식품/기능성: 관절 건강, 관절, 연골 건강"
코스맥스엔비티 드시모네 365일 우리 집 장 케어 30캡슐 x 3박스 선물세트,"1,488원/1캡슐",133890,4몰,,"프로바이오틱스/보장균수(CFU): 100억 CFU/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1캡슐/섭취기간: 1개월분/형태: 캡슐,정/건강기능식품/기능성: 장 건강/프로바이오틱스 수 100억 CFU"
정관장 에브리타임 리프레시 1.5g,40개,62580,6몰,"1,116원/1g","건강보조식품/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/형태: 환"
정관장 에브리타임 리프레시 1.5g,100개,167890,6몰,"1,119원/1g","건강보조식품/섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1포/형태: 환"
