Id,Name,Type,Price,Mall,Timestamp
다인내추럴 웰러스 언제나 봄날 콜라겐C 2g 30포,9개,44910,1몰,832원/10g,"[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 60포/섭취기간: 2개월/형태: 분말/특징: 스틱형"
다인내추럴 웰러스 언제나 봄날 콜라겐C 2g 30포,10개,49410,2몰,824원/10g,"[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 60포/섭취기간: 2개월/형태: 분말/특징: 스틱형"
보뚜슈퍼푸드 보뚜 석류 저분자 콜라겐 비타C 구미 30구미,18개,38120,12몰,212원/1일,"[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 3구미/총량: 30구미 x 12개/섭취기간: 4개월/형태: 젤리"
베리솔 더 콜라겐 구미 21구미,48개,359950,10몰,"1,071원/1일","[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 3구미/총량: 21구미 x 24봉/섭취기간: 168일/형태: 젤리"
베리솔 더 콜라겐 구미 21구미,52개,715800,1몰,"1,966원/1일","[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 3구미/총량: 21구미 x 24봉/섭취기간: 168일/형태: 젤리"
에스더포뮬러 여에스더 엘라스틴 디엔에이 7X 14포,24개,349030,16몰,"1,039원/1일","[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 140포/섭취기간: 20주/형태: 젤리/특징: 스틱형"
두드림 엘라겐 14포,20개,376000,1몰,"1,343원/1일","[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 140포/섭취기간: 20주/형태: 젤리/특징: 스틱형"
베리솔 더 콜라겐 구미 21구미,16개,115990,9몰,"1,036원/1일","[주요성분] 콜라겐/피쉬 콜라겐/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 3구미/총량: 21구미 x 24봉/섭취기간: 168일/형태: 젤리"
뉴트리 에버콜라겐 인앤업 시그니처 84정,15개,629100,1몰,"1,997원/1정","[주요성분] 콜라겐/분자량: 285Da(달톤)/저분자 피쉬 콜라겐 펩타이드/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 2포/총량: 840정/섭취기간: 30주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 관절, 연골 건강, 피부 건강, 피부 보습/
[기능성분] Gly-Pro-Hyp: 90mg"
뉴트리 에버콜라겐 인앤업 비오틴 셀 56정,19개,452870,28몰,851원/1일,"[주요성분] 콜라겐/비오틴/저분자 피쉬 콜라겐 펩타이드/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/총량: 728정/섭취기간: 52주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 피부 건강, 피부 보습/
[기능성분] Gly-Pro-Hyp: 30mg/비오틴: 1,000㎍/비타민C: 120mg/셀렌: 55㎍/비타민D: 10㎍/아연 8.5mg"
건강앤 엘라스틴s 분말 200g,,19300,3몰,,콜라겐
바로푸드 레알 석류 콜라겐 젤리,120개,52110,2몰,434원/1포,"콜라겐/섭취대상: 성인여성, 성인남성/특징: 스틱형/기능성: 피부 건강"
팜스빌 애플트리김약사네 바로 느껴지는 미인 콜라겐 2g 14포,26개,213060,1몰,585원/1포,"콜라겐/섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회,1포씩/섭취기간: 2주(1박스)/형태: 분말형/특징: 스틱형/기능성: 피부 건강"
네이처뉴트리션 퍼펙토 시그니처 저분자 300달톤 피쉬콜라겐 120정[1개],108원/1정,12970,10몰,,"콜라겐/피쉬 콜라겐/섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회,1정/형태: 캡슐,정/기능성: 피부 건강"
네추럴웨이 이너아이디 듀얼콜라겐 20ml + 2정,60개,236410,4몰,"3,940원/1개","[주요성분] 콜라겐/
[섭취정보] 섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회, 1개씩/형태: 캡슐,정, 액상형/기능성: 피부 건강/초저분자피쉬콜라겐1000mg"
네추럴웨이 이너아이디 듀얼콜라겐 20ml + 2정,90개,354260,4몰,"3,936원/1개","[주요성분] 콜라겐/
[섭취정보] 섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회, 1개씩/형태: 캡슐,정, 액상형/기능성: 피부 건강/초저분자피쉬콜라겐1000mg"
동국제약 센텔리안24 프리미엄 콜라겐 3200 20ml,112개,156750,1몰,700원/10ml,"콜라겐/섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회,1병씩/섭취기간: 2주(1박스)/형태: 액상형/기능성: 피부 건강/GT콜라겐16%"
네이처뉴트리션 퍼펙토 시그니처 저분자 300달톤 피쉬콜라겐 120정[3개],100원/1정,35900,2몰,,"콜라겐/피쉬 콜라겐/섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회,1정/형태: 캡슐,정/기능성: 피부 건강"
건강앤 저분자 콜라겐 펩타이드 먹는 어린 피시 피쉬 콜라겐 가루 분말 500g,600원/10g,29990,1몰,,"[주요성분] 콜라겐/
[섭취정보] 섭취대상: 성인여성, 성인남성/형태: 분말형/기능성: 피부 건강"
매일유업 셀렉스 밀크세라마이드 콜라겐 10000 125ml 24팩,17개,728500,2몰,143원/10ml,"[주요성분] 콜라겐/
[섭취정보] 섭취대상: 성인여성, 성인남성/형태: 액상형/기능성: 피부 건강/레몬소다맛/저분자피쉬콜라겐10000mg,밀크세라마이드600mg"
매일유업 셀렉스 밀크세라마이드 콜라겐 10000 125ml 24팩,14개,600600,2몰,143원/10ml,"[주요성분] 콜라겐/
[섭취정보] 섭취대상: 성인여성, 성인남성/형태: 액상형/기능성: 피부 건강/레몬소다맛/저분자피쉬콜라겐10000mg,밀크세라마이드600mg"
순수식품 엘라스틴 저분자 콜라겐 밀크세라마이드 2g 30포[4개],227원/1포,27210,1몰,,"[주요성분] 콜라겐/
[섭취정보] 섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회, 1포/섭취기간: 1개월(1박스)/형태: 분말형/특징: 스틱형/HACCP/기능성: 피부 건강/저분자콜라겐1500mg"
종근당건강 먹는 피쉬 콜라겐 저분자 콜라겐 펩타이드 어류 생선 가루 분말 스틱,806원/10g,16120,9몰,,콜라겐/형태: 분말/기능성: 피부 건강
