2024-10-17 12:35:28
59827043,코카콜라음료 코카콜라 제로슈가 체리 500ml,4개,10900,4몰,545원/100ml,탄산음료/콜라/포장형태: 페트/제로칼로리
32900723,코카콜라 코카콜라 제로 제로 250ml,1개,1030,7몰,412원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
33424412,코카콜라 코카콜라 제로 제로 250ml,5개,7400,9몰,592원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
33424379,코카콜라 코카콜라 제로 제로 250ml,10개,10950,9몰,438원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
33424430,코카콜라 코카콜라 제로 제로 250ml,15개,17450,8몰,465원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
33424427,코카콜라 코카콜라 제로 제로 250ml,18개,21000,2몰,467원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
33424391,코카콜라 코카콜라 제로 제로 250ml,2,21770,10몰,20개,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
33423980,코카콜라 코카콜라 제로 제로 250ml,24개,19900,1몰,332원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
33424397,코카콜라 코카콜라 제로 제로 250ml,1,39710,10몰,60개,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
33424418,코카콜라 코카콜라 제로 제로 250ml,120개,160000,1몰,533원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보]"
34368539,롯데칠성음료 펩시콜라 제로슈거 라임향 1.5L,1개,1990,37몰,133원/100ml,콜라/콜라/포장형태: 페트/제로칼로리
34369565,롯데칠성음료 펩시콜라 제로슈거 라임향 1.5L,6개,11890,27몰,132원/100ml,콜라/콜라/포장형태: 페트/제로칼로리
34369670,롯데칠성음료 펩시콜라 제로슈거 라임향 1.5L,8개,21850,10몰,182원/100ml,콜라/콜라/포장형태: 페트/제로칼로리
34369685,롯데칠성음료 펩시콜라 제로슈거 라임향 1.5L,1,20400,131몰,12개,콜라/콜라/포장형태: 페트/제로칼로리
34367978,롯데칠성음료 펩시콜라 제로슈거 라임향 1.5L,2,46970,21몰,24개,콜라/콜라/포장형태: 페트/제로칼로리
32094782,코카콜라음료 캐나다 드라이 진저에일 450ml,1개,1120,9몰,249원/100ml,"탄산음료/그외 음료/포장형태: 캔/칵테일용/원재료: 정제수, 탄산가스, 천연착향료"
32094854,코카콜라음료 캐나다 드라이 진저에일 450ml,2,10450,44몰,12개,"탄산음료/그외 음료/포장형태: 캔/칵테일용/원재료: 정제수, 탄산가스, 천연착향료"
32094869,코카콜라음료 캐나다 드라이 진저에일 450ml,1,17950,22몰,24개,"탄산음료/그외 음료/포장형태: 캔/칵테일용/원재료: 정제수, 탄산가스, 천연착향료"
31958729,롯데칠성음료 트레비 토닉워터 오리지널 제로 250ml,1,14440,41몰,30개,탄산음료/그외 음료/포장형태: 캔/칵테일용
41614712,롯데칠성음료 트레비 토닉워터 오리지널 제로 250ml,2,29240,9몰,60개,탄산음료/그외 음료/포장형태: 캔/칵테일용
31962494,코카콜라음료 캐나다 드라이 토닉워터 300ml,1,750,9몰,1개,"탄산음료/그외 음료/포장형태: 페트/칵테일용/원재료: 정제수, 탄산가스, 씨트러스향"
31962569,코카콜라음료 캐나다 드라이 토닉워터 300ml,2,6170,11몰,5개,"탄산음료/그외 음료/포장형태: 페트/칵테일용/원재료: 정제수, 탄산가스, 씨트러스향"
31962587,코카콜라음료 캐나다 드라이 토닉워터 300ml,6개,7020,11몰,390원/100ml,"탄산음료/그외 음료/포장형태: 페트/칵테일용/원재료: 정제수, 탄산가스, 씨트러스향"
31962611,코카콜라음료 캐나다 드라이 토닉워터 300ml,10개,10550,1몰,352원/100ml,"탄산음료/그외 음료/포장형태: 페트/칵테일용/원재료: 정제수, 탄산가스, 씨트러스향"
31962626,코카콜라음료 캐나다 드라이 토닉워터 300ml,12개,12040,2몰,334원/100ml,"탄산음료/그외 음료/포장형태: 페트/칵테일용/원재료: 정제수, 탄산가스, 씨트러스향"
32463764,보라티알 유기농 가소사 355ml,1개,2980,11몰,839원/100ml,토닉워터/그외 음료/포장형태: 병
32463761,보라티알 유기농 가소사 355ml,2,15040,59몰,6개,토닉워터/그외 음료/포장형태: 병
32463875,보라티알 유기농 가소사 355ml,1,26600,61몰,12개,토닉워터/그외 음료/포장형태: 병
31426742,하이트진로음료 토닉워터 제로 솔 300ml,6개,4360,7몰,242원/100ml,"탄산음료/그외 음료/제로칼로리/칵테일용/원재료: 정제수, 이산화탄소, 천연향료(솔향)"
37923977,하이트진로음료 토닉워터 제로 솔 300ml,10개,10900,2몰,363원/100ml,"탄산음료/그외 음료/제로칼로리/칵테일용/원재료: 정제수, 이산화탄소, 천연향료(솔향)"
37923269,하이트진로음료 토닉워터 제로 솔 300ml,2,760,8몰,1개,"탄산음료/그외 음료/제로칼로리/칵테일용/원재료: 정제수, 이산화탄소, 천연향료(솔향)"
37924052,하이트진로음료 토닉워터 제로 솔 300ml,48개,32820,4몰,228원/100ml,"탄산음료/그외 음료/제로칼로리/칵테일용/원재료: 정제수, 이산화탄소, 천연향료(솔향)"
31426889,하이트진로음료 토닉워터 제로 솔 300ml,1,10890,41몰,24개,"탄산음료/그외 음료/제로칼로리/칵테일용/원재료: 정제수, 이산화탄소, 천연향료(솔향)"
32444651,일화 부르르 제로콜라 카페인 프리 250ml,1,153110,1몰,180개,콜라/콜라/포장형태: 캔/제로칼로리
32445590,일화 부르르 제로콜라 카페인 프리 250ml,2,210360,1몰,240개,콜라/콜라/포장형태: 캔/제로칼로리
32438123,일화 부르르 제로콜라 카페인 프리 350ml,20개,22870,1몰,327원/100ml,콜라/콜라/포장형태: 페트/제로칼로리
30611060,오케이에프 스파클링 샤인머스캣 제로 350ml,24개,19760,10몰,235원/100ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
30610022,롯데칠성음료 칠성사이다 제로 210ml,1,13923,88몰,30개,"탄산음료/사이다/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 210ml당 열량: 0kcal"
30610130,롯데칠성음료 칠성사이다 제로 210ml,2,26410,82몰,60개,"탄산음료/사이다/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 210ml당 열량: 0kcal"
29851787,사이토 후루사토 라무네 200ml,1,12500,1몰,6개,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 200ml당 열량: 84kcal"
41615369,사이토 후루사토 라무네 200ml,2,25000,1몰,12개,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 200ml당 열량: 84kcal"
41615384,사이토 후루사토 라무네 200ml,18개,37500,1몰,"1,042원/100ml","탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 200ml당 열량: 84kcal"
29851358,사이토 청포도 라무네 200ml,1,13800,1몰,6개,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 200ml당 열량: 84kcal"
29851367,사이토 청포도 라무네 200ml,2,27600,1몰,12개,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 200ml당 열량: 84kcal"
29851427,사이토 청포도 라무네 200ml,18개,41400,1몰,"1,150원/100ml","탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 200ml당 열량: 84kcal"
29851412,사이토 청포도 라무네 200ml,48개,144830,1몰,"1,509원/100ml","탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 200ml당 열량: 84kcal"
29851283,사이토 복숭아 라무네 200ml,12개,43630,1몰,"1,818원/100ml","탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 200ml당 열량: 88kcal"
29616155,광동제약 아이스웨일 포도 제로 250ml,1,42000,1몰,48개,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 250ml당 열량: 0kcal"
29616173,광동제약 아이스웨일 포도 제로 250ml,2,64200,1몰,72개,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 250ml당 열량: 0kcal"
29488700,일화 맥콜 210ml,2,12170,10몰,30개,"탄산음료/그외 음료/포장형태: 캔/
[영양정보] 1회 제공량 210ml당 열량: 105kcal"
29488739,일화 맥콜 210ml,1,23220,1몰,60개,"탄산음료/그외 음료/포장형태: 캔/
[영양정보] 1회 제공량 210ml당 열량: 105kcal"
31428389,롯데칠성음료 펩시콜라 제로슈거 라임향 1.25L,2,4280,8몰,4개,"탄산음료/콜라/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 1kcal"
31428440,롯데칠성음료 펩시콜라 제로슈거 라임향 1.25L,6개,7490,43몰,100원/100ml,"탄산음료/콜라/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 1kcal"
29395142,롯데칠성음료 펩시콜라 제로슈거 라임향 1.25L,1,13060,172몰,12개,"탄산음료/콜라/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 1kcal"
34369679,롯데칠성음료 펩시콜라 제로슈거 라임향 1.25L,24개,33690,15몰,112원/100ml,"탄산음료/콜라/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 1kcal"
29367920,AG Barr 루비콘 스파클링 리치 330ml,2,2400,1몰,1개,탄산음료/환타·웰치스/포장형태: 캔
60171101,AG Barr 루비콘 스파클링 리치 330ml,12개,27000,1몰,682원/100ml,탄산음료/환타·웰치스/포장형태: 캔
60171107,AG Barr 루비콘 스파클링 리치 330ml,18개,40500,1몰,682원/100ml,탄산음료/환타·웰치스/포장형태: 캔
29367977,AG Barr 루비콘 스파클링 리치 330ml,6개,13500,1몰,682원/100ml,탄산음료/환타·웰치스/포장형태: 캔
29368004,AG Barr 루비콘 스파클링 리치 330ml,1,59790,8몰,24개,탄산음료/환타·웰치스/포장형태: 캔
29368145,AG Barr 루비콘 스파클링 패션 후르츠 330ml,2,75600,1몰,18개,탄산음료/환타·웰치스/포장형태: 캔
29368358,AG Barr 루비콘 스파클링 패션 후르츠 330ml,1,61080,4몰,24개,탄산음료/환타·웰치스/포장형태: 캔
29367743,AG Barr 루비콘 스파클링 구아바 330ml,18개,46800,1몰,788원/100ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 330ml당 열량: 70kcal"
29367560,AG Barr 루비콘 스파클링 망고 330ml,24개,59790,7몰,755원/100ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 330ml당 열량: 68.4kcal"
29334917,인테이크 슈가로로 토닉워터 제로 300ml,2,11440,1몰,20개,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/
[영양정보] 1회 제공량 300ml당 열량: 0kcal"
29334938,인테이크 슈가로로 토닉워터 제로 300ml,1,22890,2몰,40개,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/
[영양정보] 1회 제공량 300ml당 열량: 0kcal"
28579367,메디쿼터스 바르닭 제로아워 스파클링 사과맛 350ml,24개,18900,4몰,225원/100ml,탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/1회 제공량 350ml당 열량: 0kcal
28579262,메디쿼터스 바르닭 제로아워 스파클링 복숭아맛 350ml,1,21530,4몰,24개,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
28579271,메디쿼터스 바르닭 제로아워 스파클링 복숭아맛 350ml,2,38460,2몰,48개,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
28578974,메디쿼터스 바르닭 제로아워 스파클링 유자맛 350ml,1,18900,4몰,24개,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
28578989,메디쿼터스 바르닭 제로아워 스파클링 유자맛 350ml,2,38460,1몰,48개,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
32439011,코카콜라 코카콜라 제로 1.8L,1개,2730,26몰,152원/100ml,콜라/콜라/포장형태: 페트/제로칼로리
32449484,코카콜라 코카콜라 제로 245ml,10개,8800,1몰,359원/100ml,콜라/콜라/포장형태: 캔/제로칼로리
28369610,롯데칠성음료 칠성사이다 2L,1,16010,5몰,6개,"탄산음료/사이다/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 45kcal"
28369643,롯데칠성음료 칠성사이다 2L,2,32020,2몰,12개,"탄산음료/사이다/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 45kcal"
37225373,롯데칠성음료 칠성사이다 2L,18개,48030,2몰,133원/100ml,"탄산음료/사이다/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 45kcal"
28086359,하이트진로음료 토닉워터 와일드 피치 제로 300ml,1개,680,5몰,227원/100ml,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스"
28265543,하이트진로음료 토닉워터 와일드 피치 제로 300ml,2개,4300,1몰,717원/100ml,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스"
28086395,하이트진로음료 토닉워터 와일드 피치 제로 300ml,6개,6260,12몰,348원/100ml,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스"
28086407,하이트진로음료 토닉워터 와일드 피치 제로 300ml,12개,9000,13몰,250원/100ml,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스"
28086452,하이트진로음료 토닉워터 와일드 피치 제로 300ml,18개,14460,12몰,268원/100ml,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스"
28057583,하이트진로음료 토닉워터 와일드 피치 제로 300ml,1,11300,102몰,24개,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스"
28265558,하이트진로음료 토닉워터 와일드 피치 제로 300ml,2,17480,34몰,48개,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스"
27883010,코카콜라음료 코카콜라 제로 245ml,1개,530,15몰,216원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 245ml당 열량: 0kcal"
27883034,코카콜라음료 코카콜라 제로 245ml,15개,8090,16몰,220원/100ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 245ml당 열량: 0kcal"
27883181,코카콜라음료 코카콜라 제로 245ml,2,16150,74몰,30개,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 245ml당 열량: 0kcal"
27883349,코카콜라음료 코카콜라 제로 245ml,1,34180,73몰,60개,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 245ml당 열량: 0kcal"
27857147,일화 부르르 제로콜라 체리 250ml,2,15170,55몰,30개,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 250ml당 열량: 0kcal"
27857174,일화 부르르 제로콜라 체리 250ml,1,22908,12몰,60개,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 250ml당 열량: 0kcal"
33469304,나랑드 사이다 제로 350ml,20개,15000,4몰,214원/100ml,사이다/사이다/포장형태: 페트/제로칼로리
27810152,롯데칠성음료 펩시콜라 제로슈거 망고향 무라벨 300ml,20개,9900,1몰,165원/100ml,"탄산음료/콜라/포장형태: 페트/무라벨/제로칼로리/
[영양정보] 1회 제공량 300ml당 열량: 0kcal"
26963129,일화 천연사이다 제로 1.5L,2,2380,3몰,1개,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 0kcal"
26963120,일화 천연사이다 제로 1.5L,1,14280,91몰,12개,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 0kcal"
21654902,온유어사이드 넛츠그린 제로 스파클링 복숭아블랙티 350ml,6개,8970,1몰,427원/100ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
21654917,온유어사이드 넛츠그린 제로 스파클링 복숭아블랙티 350ml,12개,17930,2몰,427원/100ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
21654956,온유어사이드 넛츠그린 제로 스파클링 복숭아블랙티 350ml,2,22900,2몰,18개,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
21654965,온유어사이드 넛츠그린 제로 스파클링 복숭아블랙티 350ml,1,26660,7몰,24개,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
21654029,온유어사이드 넛츠그린 제로 스파클링 자몽블랙티 350ml,24개,38600,1몰,460원/100ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
21569534,풀무원샘물 스파클링 브리지톡 진저에일제로 350ml,1,6720,39몰,6개,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
21569570,풀무원샘물 스파클링 브리지톡 진저에일제로 350ml,12개,11310,23몰,269원/100ml,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/
[영양정보] 1회 제공량 350ml당 열량: 0kcal"
